stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,is_intersection,road_type,distance_to_major_road,distance_to_nearest_stop,distance_to_2nd_nearest,distance_to_3rd_nearest,avg_spacing_3_nearest,spacing_regularity,stops_within_500m,stops_within_1km,stop_density_1km,pop_density_500m,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,trips_per_hour_peak,trips_per_hour_offpeak,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_pop_density,ward_poverty_rate,ward_pop_not_served,is_benchmark_ward,ward_service_per_capita,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,equity_score,is_good_stop,pop_within_200m,pop_within_500m,pop_within_1km
0511YRA,-1.397409439,36.75894499,Karen Ward,True,6,True,trunk,13.097422514809498,28.965439433925628,77.15582795439053,95.2661173259538,67.12912823808999,27.980302626863118,16,26,8.276057040778557,1262.36,16628,125.91481364439315,1,1,0.125,0,1440.0,0,1,16.011766228251677,11.178644424362123,18.98599503064525,68.140589569161,94.64285714285714,110,43.0,0.46620046845816115,congested,38.49922811522797,90123.85907777146,1262.36,12.7,55427.0,False,20.19443040526538,severely_underserved,13.939285087169951,1.425897337601036,0.0,0.42560971650647017,2093711.5212789692,0,0.0,0,0
0511YSA,-1.473498344,36.95957422,Mugumo-ini Ward,True,6,True,residential,36.699441157075086,178.95233663994222,358.75312824751876,446.96329197795416,328.22291895513837,111.52440182870555,5,8,2.5464790894703255,959.11,33395,95.66697052700809,1,1,0.125,0,1440.0,0,1,16.202354461785532,8.19094123535797,18.872825537261388,50.0,100.0,4,1.0,0.326308708982949,heavily_congested,8.187153010773127,121245.03465058042,959.11,12.7,111319.0,False,11.54686461210309,severely_underserved,26.140135778277788,0.9096836678636807,0.0,0.15915355283387206,3194798.4807494353,0,0.0,0,0
0512ADU,-1.286119223,36.8260324,Nairobi Central Ward,True,4,True,tertiary,55.753561532076894,17.426994955135765,83.79625801690327,98.67983413453553,66.63436236885819,35.32141904807093,29,64,20.371832715762604,6034.16,0,947.8436363292693,3,5,0.625,0,288.0,1,3,17.684657596250318,11.666697525521228,20.693637631614862,60.458834684674066,92.24137931034483,543,224.0,0.490429447437139,congested,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,0.9823668455817061,1.5384615384615385,788.5,0.07048015828467814,0.0,1,757.0,4731,26473
0512BST,-1.287224293,36.82890773,Nairobi Central Ward,True,6,True,unclassified,134.69654356614333,4.739214835916075,61.51548684622129,108.90500901599968,58.38657023271235,42.583022897805996,35,66,21.008452488130185,6034.16,0,947.8436363292693,9,17,2.125,0,84.70588235294117,0,9,17.684657596250318,11.666697525521228,20.693637631614862,60.458834684674066,92.24137931034483,543,224.0,0.490429447437139,congested,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,1.3047352857059522,1.492537313432836,283.77777777777777,0.044216306785112666,0.0,1,757.0,5108,38319
0512CMC,-1.283947,36.826437,Nairobi Central Ward,True,3,True,living_street,70.79971221533499,37.20693982172078,46.331830807545316,83.0910436636378,55.54327143096797,19.832225040962786,25,73,23.23662169141672,6034.16,0,947.8436363292693,4,4,0.5,0,360.0,0,4,17.684657596250318,11.666697525521228,20.693637631614862,60.458834684674066,92.24137931034483,543,224.0,0.490429447437139,congested,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,1.0624584017370429,1.3513513513513513,946.2,0.04178289727683977,0.0,1,757.0,4731,31416
0512CML,-1.284188032,36.82620406,Nairobi Central Ward,True,4,True,secondary,33.59407689073233,10.581688057959171,37.20693982172078,50.01478227970048,32.60113671979348,16.424621692963978,25,71,22.600001919049138,6034.16,0,947.8436363292693,6,8,1.0,0,180.0,0,6,17.684657596250318,11.666697525521228,20.693637631614862,60.458834684674066,92.24137931034483,543,224.0,0.490429447437139,congested,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,1.0307302357325439,1.3888888888888888,525.6666666666666,0.1156267303398285,0.0,1,757.0,4731,29895
0512EAS,-1.288854,36.828734,Nairobi Central Ward,True,4,True,secondary,33.45746967693036,181.92243126675314,185.3127630197621,186.66685546141701,184.6340165826441,1.9954803563976418,22,56,17.82535362629228,6034.16,0,947.8436363292693,2,4,0.5,0,360.0,1,2,17.684657596250318,11.666697525521228,20.693637631614862,60.458834684674066,92.24137931034483,543,224.0,0.490429447437139,congested,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,1.3109127081868066,1.7543859649122806,1015.8,0.1160851344426501,0.0,1,757.0,5079,32479
0512NKG,-1.3425529,36.76433623,Karen Ward,True,3,True,secondary,12.887997194873611,22.627127999994556,72.3441437410501,284.05464238070033,126.341971373915,113.35169565154277,8,15,4.7746482927568605,1262.36,16628,125.91481364439315,2,2,0.25,0,720.0,0,2,20.250033829038916,15.626099566778205,23.949181238847487,55.55555555555556,87.5,62,27.0,0.663043430075472,congested,38.49922811522797,90123.85907777146,1262.36,12.7,55427.0,False,20.19443040526538,severely_underserved,8.574459556193295,2.4062017572017482,313.3333333333333,0.2160138685157116,2093711.5212789692,0,158.0,940,3597
0513CAB,-1.330536604,36.8876642,Imara Daima Ward,True,3,True,trunk_link,117.78499107021229,284.8181656492854,303.7387625329328,350.1020483709343,312.88632551771747,27.42571502834466,8,42,13.36901521971921,23645.36,8991,2562.8010797282654,3,3,0.375,0,480.0,0,3,23.153712807789017,15.270454673240636,27.358117146214813,40.53008159785654,88.23529411764706,250,102.0,0.5267625854793785,congested,67.61809525092917,92557.21147751193,23645.36,13.8,29972.0,False,4.436895408916288,underserved,9.243672430215195,1.5725138430448644,2596.5,0.025255716003941428,23042144.507836834,0,2096.0,10386,69115
0513GTR,-1.286566,36.982478,Ruai Ward,True,8,True,residential,1728.1572454876227,73.23961408289685,130.95217172229886,137.1741515167706,113.78864577398876,28.784790387223435,10,23,7.321127382227186,575.54,15749,49.723086485794404,2,4,0.5,0,360.0,1,2,17.039887285450238,11.99902551662575,19.728346895489963,63.11594202898551,87.5,79,28.0,0.38551094299489186,congested,9.222196984665507,57829.6892264539,575.54,11.0,52497.0,False,12.265902563572007,severely_underserved,18.373451863207695,0.3842582076943961,45.0,0.004626531231255373,783088.8890647761,0,36.0,225,959
