cell_id,lon,lat,inside_nairobi,population_raw,population_corrected,inside_nairobi_dynamic,geometry,index_right,ward,subcounty
256,36.81581947235561,-1.20975139062944,True,3409.47021484375,1029.8991077025194,True,POINT (36.81581947235561 -1.20975139062944),1162.0,Karura Ward,Westlands  Sub County
257,36.81791819052226,-1.2143966865959528,True,4221.3818359375,1275.153355842675,True,POINT (36.81791819052226 -1.2143966865959528),1162.0,Karura Ward,Westlands  Sub County
260,36.84842867252476,-1.2134697564048964,True,3399.09228515625,1026.7642451428105,True,POINT (36.84842867252476 -1.2134697564048964),943.0,Roysambu Ward,Roysambu  Sub County
262,36.864253720840566,-1.2109390466227257,True,10212.349609375,3084.845764145645,True,POINT (36.864253720840566 -1.2109390466227257),943.0,Roysambu Ward,Roysambu  Sub County
263,36.87953192164873,-1.2059670694506046,True,14008.1494140625,4231.443500898188,True,POINT (36.87953192164873 -1.2059670694506046),943.0,Roysambu Ward,Roysambu  Sub County
264,36.88489675463543,-1.2064324244486229,True,42419.0625,12813.531682466835,True,POINT (36.88489675463543 -1.2064324244486229),943.0,Roysambu Ward,Roysambu  Sub County
265,36.89028120894414,-1.2092982535593195,True,58672.3671875,17723.16952649198,True,POINT (36.89028120894414 -1.2092982535593195),943.0,Roysambu Ward,Roysambu  Sub County
266,36.904057275460076,-1.211592211166315,True,64323.484375,19430.203224451812,True,POINT (36.904057275460076 -1.211592211166315),942.0,Zimmerman Ward,Roysambu  Sub County
267,36.90669216630832,-1.2148343644322896,True,81287.6171875,24554.561011909842,True,POINT (36.90669216630832 -1.2148343644322896),1199.0,Clay City,Kasarani  Sub County
284,37.065924315881595,-1.2128330188613055,False,152.96307373046875,46.20557541772338,True,POINT (37.065924315881595 -1.2128330188613055),1201.0,Ruai Ward,Kasarani  Sub County
301,36.7895614494023,-1.2168435047709016,True,7585.8916015625,2291.4712548486937,True,POINT (36.7895614494023 -1.2168435047709016),1162.0,Karura Ward,Westlands  Sub County
302,36.79270401982917,-1.2194289749472917,True,2810.048828125,848.8318120764335,True,POINT (36.79270401982917 -1.2194289749472917),1162.0,Karura Ward,Westlands  Sub County
303,36.80639876665432,-1.2183255237150414,True,2724.53271484375,822.9999487039057,True,POINT (36.80639876665432 -1.2183255237150414),1162.0,Karura Ward,Westlands  Sub County
304,36.813923295755956,-1.2194185914070261,True,3822.093505859375,1154.5402784580597,True,POINT (36.813923295755956 -1.2194185914070261),1162.0,Karura Ward,Westlands  Sub County
305,36.818775724610205,-1.2188858413781944,True,5152.9833984375,1556.5623600263332,True,POINT (36.818775724610205 -1.2188858413781944),1162.0,Karura Ward,Westlands  Sub County
306,36.82986158225474,-1.2201251628241987,True,4802.994140625,1450.8410597617758,True,POINT (36.82986158225474 -1.2201251628241987),1162.0,Karura Ward,Westlands  Sub County
307,36.84401145554641,-1.2211933566613093,True,4069.141845703125,1229.166202349912,True,POINT (36.84401145554641 -1.2211933566613093),943.0,Roysambu Ward,Roysambu  Sub County
308,36.85030372416298,-1.222520037048333,True,3170.888671875,957.8307502351212,True,POINT (36.85030372416298 -1.222520037048333),943.0,Roysambu Ward,Roysambu  Sub County
309,36.85574024705007,-1.2182818827629762,True,2884.42041015625,871.297245456358,True,POINT (36.85574024705007 -1.2182818827629762),943.0,Roysambu Ward,Roysambu  Sub County
310,36.8683495517329,-1.221986477842971,True,8340.6416015625,2519.4586847298197,True,POINT (36.8683495517329 -1.221986477842971),943.0,Roysambu Ward,Roysambu  Sub County
311,36.872732422460224,-1.2182496802234857,True,13577.29296875,4101.29463887167,True,POINT (36.872732422460224 -1.2182496802234857),943.0,Roysambu Ward,Roysambu  Sub County
312,36.88300390815459,-1.2167007464102881,True,40006.4375,12084.749737429469,True,POINT (36.88300390815459 -1.2167007464102881),943.0,Roysambu Ward,Roysambu  Sub County
313,36.893273121784986,-1.2186917061329916,True,40356.5625,12190.512041354119,True,POINT (36.893273121784986 -1.2186917061329916),945.0,Kasarani Ward,Kasarani  Sub County
314,36.90413613982931,-1.2198168612661198,True,28489.40625,8605.798621764534,True,POINT (36.90413613982931 -1.2198168612661198),1199.0,Clay City,Kasarani  Sub County
315,36.914618359227596,-1.2215223075227795,True,36934.76953125,11156.890597789203,True,POINT (36.914618359227596 -1.2215223075227795),1199.0,Clay City,Kasarani  Sub County
329,37.03841376150894,-1.2204845091092165,False,268.8843078613281,81.22191756829359,True,POINT (37.03841376150894 -1.2204845091092165),1201.0,Ruai Ward,Kasarani  Sub County
330,37.04216336783106,-1.2212530707312312,False,263.357177734375,79.55233665771051,True,POINT (37.04216336783106 -1.2212530707312312),1201.0,Ruai Ward,Kasarani  Sub County
331,37.05455585379375,-1.2212710394833883,False,289.4012145996094,87.4194622339067,True,POINT (37.05455585379375 -1.2212710394833883),1201.0,Ruai Ward,Kasarani  Sub County
332,37.06564339349809,-1.2170036385397558,False,253.4883575439453,76.57126086946934,True,POINT (37.06564339349809 -1.2170036385397558),1201.0,Ruai Ward,Kasarani  Sub County
345,36.75282420715122,-1.2271006837651246,True,10360.7861328125,3129.684003932336,True,POINT (36.75282420715122 -1.2271006837651246),,,
346,36.755442987941294,-1.2288871792205496,True,7644.28662109375,2309.1106459328776,True,POINT (36.755442987941294 -1.2288871792205496),1247.0,Kitisuru Ward,Westlands  Sub County
347,36.771546406368046,-1.2314283253787104,True,21874.1015625,6607.512681276043,True,POINT (36.771546406368046 -1.2314283253787104),1162.0,Karura Ward,Westlands  Sub County
349,36.78661873538277,-1.2320961897913398,True,5016.701171875,1515.3955702648734,True,POINT (36.78661873538277 -1.2320961897913398),1162.0,Karura Ward,Westlands  Sub County
350,36.79984776279317,-1.2257949616092076,True,3760.853515625,1136.0415067065123,True,POINT (36.79984776279317 -1.2257949616092076),1162.0,Karura Ward,Westlands  Sub County
351,36.80318243362649,-1.2269728129838944,True,4596.580078125,1388.4895372699611,True,POINT (36.80318243362649 -1.2269728129838944),1162.0,Karura Ward,Westlands  Sub County
352,36.81590689622863,-1.227789106755223,True,4063.318603515625,1227.4071748309939,True,POINT (36.81590689622863 -1.227789106755223),1162.0,Karura Ward,Westlands  Sub County
353,36.81877832244927,-1.232436310710734,True,3164.988037109375,956.0483447301433,True,POINT (36.81877832244927 -1.232436310710734),1162.0,Karura Ward,Westlands  Sub County
354,36.83536884026752,-1.2284956518378054,True,3276.37109375,989.693839020703,True,POINT (36.83536884026752 -1.2284956518378054),1162.0,Karura Ward,Westlands  Sub County
355,36.83962095414973,-1.2286711943501738,True,3189.681640625,963.5075447301842,True,POINT (36.83962095414973 -1.2286711943501738),1162.0,Karura Ward,Westlands  Sub County
356,36.846462389864044,-1.2249213116718412,True,2407.337646484375,727.1847934787028,True,POINT (36.846462389864044 -1.2249213116718412),943.0,Roysambu Ward,Roysambu  Sub County
357,36.857883091662366,-1.2317550812449403,True,2520.42626953125,761.345488433658,True,POINT (36.857883091662366 -1.2317550812449403),943.0,Roysambu Ward,Roysambu  Sub County
358,36.865516598355086,-1.2326641836449277,True,8216.81640625,2482.0547920053077,True,POINT (36.865516598355086 -1.2326641836449277),943.0,Roysambu Ward,Roysambu  Sub County
359,36.87515307284789,-1.2276566339364403,True,16641.55078125,5026.915391657408,True,POINT (36.87515307284789 -1.2276566339364403),943.0,Roysambu Ward,Roysambu  Sub County
360,36.88270242173063,-1.224661783330343,True,32600.373046875,9847.598892511372,True,POINT (36.88270242173063 -1.224661783330343),943.0,Roysambu Ward,Roysambu  Sub County
361,36.891727633529,-1.2269824964292237,True,20386.50390625,6158.153865316289,True,POINT (36.891727633529 -1.2269824964292237),945.0,Kasarani Ward,Kasarani  Sub County
362,36.900447180141775,-1.2318781499769587,True,20132.583984375,6081.4522417536555,True,POINT (36.900447180141775 -1.2318781499769587),945.0,Kasarani Ward,Kasarani  Sub County
363,36.91336372416261,-1.225929664210867,True,21769.142578125,6575.807707323622,True,POINT (36.91336372416261 -1.225929664210867),1199.0,Clay City,Kasarani  Sub County
364,36.920847877971205,-1.2277077582056108,True,29189.16796875,8817.175734433646,True,POINT (36.920847877971205 -1.2277077582056108),1199.0,Clay City,Kasarani  Sub County
365,36.93205656859285,-1.231554751756986,True,30823.50390625,9310.859801943398,True,POINT (36.93205656859285 -1.231554751756986),944.0,Mwiki Ward,Kasarani  Sub County
370,36.976176530429015,-1.2302339768332848,False,1870.638671875,565.0640649712142,True,POINT (36.976176530429015 -1.2302339768332848),944.0,Mwiki Ward,Kasarani  Sub County
376,37.02404217406767,-1.230590105906549,False,631.8980712890625,190.87753192452305,True,POINT (37.02404217406767 -1.230590105906549),1201.0,Ruai Ward,Kasarani  Sub County
377,37.03467468684883,-1.2303346186081732,False,698.927001953125,211.12496965858043,True,POINT (37.03467468684883 -1.2303346186081732),1201.0,Ruai Ward,Kasarani  Sub County
378,37.04910697698443,-1.228062917840394,False,546.3073120117188,165.023120226324,True,POINT (37.04910697698443 -1.228062917840394),1201.0,Ruai Ward,Kasarani  Sub County
379,37.05201643365596,-1.2319199726534398,False,385.03179931640625,116.30660529798327,True,POINT (37.05201643365596 -1.2319199726534398),1201.0,Ruai Ward,Kasarani  Sub County
380,37.06605923432551,-1.229517932526478,False,253.39024353027344,76.54162355670037,True,POINT (37.06605923432551 -1.229517932526478),1201.0,Ruai Ward,Kasarani  Sub County
381,37.07531972483916,-1.2292646995698415,False,149.81759643554688,45.25542068540317,True,POINT (37.07531972483916 -1.2292646995698415),1201.0,Ruai Ward,Kasarani  Sub County
391,36.73575785536368,-1.236271115249292,False,13033.958984375,3937.1696721082017,True,POINT (36.73575785536368 -1.236271115249292),1247.0,Kitisuru Ward,Westlands  Sub County
392,36.744615817013084,-1.2331572356761935,False,12501.10546875,3776.210541892281,True,POINT (36.744615817013084 -1.2331572356761935),,,
393,36.75097099992945,-1.234025723846819,True,11227.283203125,3391.4268857608513,True,POINT (36.75097099992945 -1.234025723846819),1247.0,Kitisuru Ward,Westlands  Sub County
394,36.758181173750785,-1.2341530026887668,True,6593.91796875,1991.8256515962719,True,POINT (36.758181173750785 -1.2341530026887668),1247.0,Kitisuru Ward,Westlands  Sub County
395,36.77282332930621,-1.240466907850572,True,9070.78515625,2740.013242500568,True,POINT (36.77282332930621 -1.240466907850572),1247.0,Kitisuru Ward,Westlands  Sub County
396,36.77563332648654,-1.236111706630713,True,8639.0419921875,2609.596529226829,True,POINT (36.77563332648654 -1.236111706630713),1247.0,Kitisuru Ward,Westlands  Sub County
397,36.78475115098835,-1.2398918792867433,True,8404.5556640625,2538.765213835665,True,POINT (36.78475115098835 -1.2398918792867433),1247.0,Kitisuru Ward,Westlands  Sub County
398,36.795173131307116,-1.2387323535722603,True,6961.4736328125,2102.853238463261,True,POINT (36.795173131307116 -1.2387323535722603),1162.0,Karura Ward,Westlands  Sub County
399,36.80223742762509,-1.238116195335668,True,7110.4169921875,2147.8445782469867,True,POINT (36.80223742762509 -1.238116195335668),1162.0,Karura Ward,Westlands  Sub County
400,36.81415501107667,-1.234465837969669,True,5832.623046875,1761.8611963199105,True,POINT (36.81415501107667 -1.234465837969669),1162.0,Karura Ward,Westlands  Sub County
401,36.82192858916249,-1.240771296885027,True,3010.564697265625,909.4016665391712,True,POINT (36.82192858916249 -1.240771296885027),1162.0,Karura Ward,Westlands  Sub County
402,36.834628502432814,-1.2371747967273103,True,2149.534423828125,649.3101407480368,True,POINT (36.834628502432814 -1.2371747967273103),1162.0,Karura Ward,Westlands  Sub County
403,36.83815244185568,-1.238814007136022,True,2472.1181640625,746.7530527817909,True,POINT (36.83815244185568 -1.238814007136022),1162.0,Karura Ward,Westlands  Sub County
404,36.851188771453984,-1.2365521520683234,True,3128.07470703125,944.8979303507258,True,POINT (36.851188771453984 -1.2365521520683234),943.0,Roysambu Ward,Roysambu  Sub County
405,36.85847749535637,-1.2369799443605225,True,6729.73046875,2032.850550994391,True,POINT (36.85847749535637 -1.2369799443605225),943.0,Roysambu Ward,Roysambu  Sub County
406,36.86668152544593,-1.2347908365211901,True,34367.26171875,10381.32318159631,True,POINT (36.86668152544593 -1.2347908365211901),943.0,Roysambu Ward,Roysambu  Sub County
407,36.8791265087081,-1.2331117308596033,True,104614.71875,31600.981590658263,True,POINT (36.8791265087081 -1.2331117308596033),945.0,Kasarani Ward,Kasarani  Sub County
408,36.885558581228295,-1.2359287709826003,True,209099.8125,63162.80734084174,True,POINT (36.885558581228295 -1.2359287709826003),945.0,Kasarani Ward,Kasarani  Sub County
409,36.89376624890031,-1.2369559343681598,True,148147.765625,44751.014677012456,True,POINT (36.89376624890031 -1.2369559343681598),945.0,Kasarani Ward,Kasarani  Sub County
410,36.90638579989373,-1.2395720550274583,True,163206.5,49299.80851261207,True,POINT (36.90638579989373 -1.2395720550274583),1205.0,Dandora Area Iv Ward,Embakasi North Sub County
411,36.90843891727527,-1.23922307816715,True,101330.1875,30608.822812186263,True,POINT (36.90843891727527 -1.23922307816715),1205.0,Dandora Area Iv Ward,Embakasi North Sub County
412,36.920528613029845,-1.2415312827442766,True,45410.734375,13717.226391746593,True,POINT (36.920528613029845 -1.2415312827442766),1212.0,Dandora Area Iii Ward,Embakasi North Sub County
413,36.92531860331882,-1.2360883930515243,True,45704.2890625,13805.90049407542,True,POINT (36.92531860331882 -1.2360883930515243),944.0,Mwiki Ward,Kasarani  Sub County
414,36.94118768090301,-1.2384771342099825,True,33167.578125,10018.934603643855,True,POINT (36.94118768090301 -1.2384771342099825),944.0,Mwiki Ward,Kasarani  Sub County
415,36.9461342357252,-1.2361108350076617,True,18922.544921875,5715.935586019781,True,POINT (36.9461342357252 -1.2361108350076617),944.0,Mwiki Ward,Kasarani  Sub County
416,36.95547718909698,-1.2367465764134167,False,11092.9951171875,3350.862466315278,True,POINT (36.95547718909698 -1.2367465764134167),944.0,Mwiki Ward,Kasarani  Sub County
417,36.968792781196264,-1.2414216989444973,False,7507.66796875,2267.842231992269,True,POINT (36.968792781196264 -1.2414216989444973),944.0,Mwiki Ward,Kasarani  Sub County
418,36.97149065731034,-1.2366559462783657,False,5671.56884765625,1713.21153358199,True,POINT (36.97149065731034 -1.2366559462783657),944.0,Mwiki Ward,Kasarani  Sub County
419,36.98445806432722,-1.2403771097862668,False,5174.2236328125,1562.9784003644968,True,POINT (36.98445806432722 -1.2403771097862668),944.0,Mwiki Ward,Kasarani  Sub County
420,36.98982310240479,-1.2396085724917991,False,4909.68994140625,1483.0706740701241,True,POINT (36.98982310240479 -1.2396085724917991),944.0,Mwiki Ward,Kasarani  Sub County
422,37.01190311730852,-1.2369863812728807,False,1116.1505126953125,337.155729380464,True,POINT (37.01190311730852 -1.2369863812728807),1201.0,Ruai Ward,Kasarani  Sub County
423,37.01944780928731,-1.235706450365969,False,1249.49169921875,377.4341187978582,True,POINT (37.01944780928731 -1.235706450365969),1201.0,Ruai Ward,Kasarani  Sub County
424,37.0289410112649,-1.2399931168809935,False,1544.7342529296875,466.6180750907988,True,POINT (37.0289410112649 -1.2399931168809935),1201.0,Ruai Ward,Kasarani  Sub County
425,37.03282473664629,-1.2385039027170754,False,1143.841064453125,345.52021792270176,True,POINT (37.03282473664629 -1.2385039027170754),1201.0,Ruai Ward,Kasarani  Sub County
426,37.046018907315236,-1.2344760825328245,False,758.2638549804688,229.04886050844885,True,POINT (37.046018907315236 -1.2344760825328245),1201.0,Ruai Ward,Kasarani  Sub County
427,37.049126801635005,-1.2380845215066572,False,490.5743103027344,148.18784520917697,True,POINT (37.049126801635005 -1.2380845215066572),1201.0,Ruai Ward,Kasarani  Sub County
428,37.0583309788489,-1.2335582988530105,False,278.2113037109375,84.03932440799464,True,POINT (37.0583309788489 -1.2335582988530105),1201.0,Ruai Ward,Kasarani  Sub County
429,37.07150694956254,-1.2404995046049243,False,186.55674743652344,56.35322076851313,True,POINT (37.07150694956254 -1.2404995046049243),1201.0,Ruai Ward,Kasarani  Sub County
439,36.73740677982309,-1.2457119688004665,False,8168.47314453125,2467.4517367004673,True,POINT (36.73740677982309 -1.2457119688004665),1247.0,Kitisuru Ward,Westlands  Sub County
440,36.739523901901975,-1.250171610699478,False,7354.4658203125,2221.564439246946,True,POINT (36.739523901901975 -1.250171610699478),1247.0,Kitisuru Ward,Westlands  Sub County
441,36.753579510102135,-1.24330128009468,True,8616.736328125,2602.8586544054956,True,POINT (36.753579510102135 -1.24330128009468),1247.0,Kitisuru Ward,Westlands  Sub County
442,36.75784678913402,-1.2457896505714792,True,8213.7998046875,2481.1435667821083,True,POINT (36.75784678913402 -1.2457896505714792),1247.0,Kitisuru Ward,Westlands  Sub County
443,36.77251920079816,-1.2436879220597696,True,12848.951171875,3881.2843383158142,True,POINT (36.77251920079816 -1.2436879220597696),1247.0,Kitisuru Ward,Westlands  Sub County
444,36.77789565567273,-1.24197928119425,True,10712.5908203125,3235.953691276831,True,POINT (36.77789565567273 -1.24197928119425),1247.0,Kitisuru Ward,Westlands  Sub County
445,36.790908784206245,-1.2452245660291008,True,10619.50390625,3207.8349151354932,True,POINT (36.790908784206245 -1.2452245660291008),1247.0,Kitisuru Ward,Westlands  Sub County
446,36.79337748813358,-1.242132014141578,True,10061.5078125,3039.2809631013492,True,POINT (36.79337748813358 -1.242132014141578),1162.0,Karura Ward,Westlands  Sub County
447,36.805890416339096,-1.245484551039671,True,12105.2626953125,3656.63826424666,True,POINT (36.805890416339096 -1.245484551039671),1162.0,Karura Ward,Westlands  Sub County
448,36.81737757472819,-1.2426017332173647,True,16653.576171875,5030.54790295507,True,POINT (36.81737757472819 -1.2426017332173647),1162.0,Karura Ward,Westlands  Sub County
449,36.8237917581444,-1.2427010244546062,True,13642.2138671875,4120.905303039062,True,POINT (36.8237917581444 -1.2427010244546062),1162.0,Karura Ward,Westlands  Sub County
450,36.83447742628465,-1.2485960203961501,True,5144.2548828125,1553.9257361852983,True,POINT (36.83447742628465 -1.2485960203961501),1162.0,Karura Ward,Westlands  Sub County
451,36.837194504974136,-1.247690280621336,True,3947.068359375,1192.2914485843235,True,POINT (36.837194504974136 -1.247690280621336),1162.0,Karura Ward,Westlands  Sub County
452,36.84847956524875,-1.2483460590806952,True,10750.546875,3247.419081613539,True,POINT (36.84847956524875 -1.2483460590806952),943.0,Roysambu Ward,Roysambu  Sub County
453,36.860260944541906,-1.2497462431267254,True,46358.6875,14003.574714524377,True,POINT (36.860260944541906 -1.2497462431267254),943.0,Roysambu Ward,Roysambu  Sub County
454,36.868829607792854,-1.2447230158191984,True,196700.078125,59417.217978317865,True,POINT (36.868829607792854 -1.2447230158191984),1202.0,Babandogo,Ruaraka  Sub County
455,36.873027078314564,-1.2501238719863572,True,271444.21875,81995.19018072553,True,POINT (36.873027078314564 -1.2501238719863572),1203.0,Utalii Ward,Ruaraka  Sub County
456,36.882190825474,-1.2460306909388303,True,280940.46875,84863.723643473,True,POINT (36.882190825474 -1.2460306909388303),1202.0,Babandogo,Ruaraka  Sub County
457,36.89625971901304,-1.2473921636515757,True,151363.1875,45722.29757766141,True,POINT (36.89625971901304 -1.2473921636515757),1211.0,Dandora Area Ii Ward,Embakasi North Sub County
458,36.90418484303597,-1.2499415294218577,True,127457.0703125,38500.973674362125,True,POINT (36.90418484303597 -1.2499415294218577),1212.0,Dandora Area Iii Ward,Embakasi North Sub County
459,36.907790144534474,-1.2455949382150633,True,70478.9609375,21289.58882389253,True,POINT (36.907790144534474 -1.2455949382150633),1212.0,Dandora Area Iii Ward,Embakasi North Sub County
460,36.922893754521034,-1.2479547817705356,True,29429.46484375,8889.762242469043,True,POINT (36.922893754521034 -1.2479547817705356),1200.0,Njiru Ward,Kasarani  Sub County
461,36.93034083987829,-1.247455206384746,True,21075.5078125,6366.281364175506,True,POINT (36.93034083987829 -1.247455206384746),1200.0,Njiru Ward,Kasarani  Sub County
462,36.9370052507298,-1.248009352334178,True,18007.41015625,5439.500709292772,True,POINT (36.9370052507298 -1.248009352334178),1200.0,Njiru Ward,Kasarani  Sub County
463,36.94311199128308,-1.2461258547353002,True,16025.5546875,4840.841372139852,True,POINT (36.94311199128308 -1.2461258547353002),1200.0,Njiru Ward,Kasarani  Sub County
464,36.95984125333535,-1.2452092325788293,False,10247.4453125,3095.4471277168136,True,POINT (36.95984125333535 -1.2452092325788293),944.0,Mwiki Ward,Kasarani  Sub County
465,36.96675392597927,-1.2500464840709296,False,6412.56494140625,1937.0443192275893,True,POINT (36.96675392597927 -1.2500464840709296),1201.0,Ruai Ward,Kasarani  Sub County
466,36.97545781962529,-1.2425963913718236,False,4859.203125,1467.8201149242595,True,POINT (36.97545781962529 -1.2425963913718236),944.0,Mwiki Ward,Kasarani  Sub County
467,36.98461070161517,-1.2433140957174458,False,4223.60302734375,1275.8243114173486,True,POINT (36.98461070161517 -1.2433140957174458),944.0,Mwiki Ward,Kasarani  Sub County
468,36.992421766872056,-1.2418753940866671,False,3585.66455078125,1083.122153492519,True,POINT (36.992421766872056 -1.2418753940866671),944.0,Mwiki Ward,Kasarani  Sub County
469,37.000601045439346,-1.2507246312157572,False,4288.0205078125,1295.2829080539673,True,POINT (37.000601045439346 -1.2507246312157572),1201.0,Ruai Ward,Kasarani  Sub County
470,37.009251695965155,-1.2493378204817618,False,1556.5821533203125,470.1969718904625,True,POINT (37.009251695965155 -1.2493378204817618),1201.0,Ruai Ward,Kasarani  Sub County
471,37.01445266713664,-1.245482646652564,False,1100.52783203125,332.4365842165644,True,POINT (37.01445266713664 -1.245482646652564),1201.0,Ruai Ward,Kasarani  Sub County
472,37.02748649639168,-1.2479501257273253,False,838.1399536132812,253.17704392842398,True,POINT (37.02748649639168 -1.2479501257273253),1201.0,Ruai Ward,Kasarani  Sub County
473,37.0361430246829,-1.2436880281284195,False,430.3415222167969,129.99331914056168,True,POINT (37.0361430246829 -1.2436880281284195),1201.0,Ruai Ward,Kasarani  Sub County
474,37.04293395417743,-1.2450374975662288,False,274.4900207519531,82.91523598443814,True,POINT (37.04293395417743 -1.2450374975662288),1201.0,Ruai Ward,Kasarani  Sub County
475,37.049882351217725,-1.2478525170157437,False,224.2937774658203,67.75245029845848,True,POINT (37.049882351217725 -1.2478525170157437),1201.0,Ruai Ward,Kasarani  Sub County
476,37.06043940241244,-1.2446191014906056,False,172.45925903320312,52.094790627602926,True,POINT (37.06043940241244 -1.2446191014906056),1201.0,Ruai Ward,Kasarani  Sub County
477,37.068593179112135,-1.2421643914076796,False,142.786865234375,43.131646804329684,True,POINT (37.068593179112135 -1.2421643914076796),1201.0,Ruai Ward,Kasarani  Sub County
478,37.077937560700306,-1.249702771622646,False,140.72372436523438,42.50843357579298,True,POINT (37.077937560700306 -1.249702771622646),1201.0,Ruai Ward,Kasarani  Sub County
479,37.088684470810115,-1.2449352057412055,False,183.2369384765625,55.350405647641544,True,POINT (37.088684470810115 -1.2449352057412055),1201.0,Ruai Ward,Kasarani  Sub County
485,36.71652812227207,-1.2522303820805791,False,35238.52734375,10644.506501354539,True,POINT (36.71652812227207 -1.2522303820805791),,,
486,36.728246262216324,-1.2539654845568864,False,22997.353515625,6946.813543683361,True,POINT (36.728246262216324 -1.2539654845568864),1247.0,Kitisuru Ward,Westlands  Sub County
487,36.73418323808078,-1.2506489546490211,False,15301.3388671875,4622.077405856582,True,POINT (36.73418323808078 -1.2506489546490211),1247.0,Kitisuru Ward,Westlands  Sub County
488,36.74137258068492,-1.2561155333249716,False,29418.9375,8886.582246384198,True,POINT (36.74137258068492 -1.2561155333249716),1247.0,Kitisuru Ward,Westlands  Sub County
489,36.755085614910044,-1.2557449448727598,True,50574.6328125,15277.085859030842,True,POINT (36.755085614910044 -1.2557449448727598),1247.0,Kitisuru Ward,Westlands  Sub County
490,36.75538333541568,-1.2542970898105832,True,42062.80859375,12705.91801904047,True,POINT (36.75538333541568 -1.2542970898105832),1247.0,Kitisuru Ward,Westlands  Sub County
491,36.772159672611835,-1.2584518883544131,True,23950.7265625,7234.799062961227,True,POINT (36.772159672611835 -1.2584518883544131),1247.0,Kitisuru Ward,Westlands  Sub County
492,36.78147749421702,-1.2557995447439771,True,14347.33203125,4333.900437834833,True,POINT (36.78147749421702 -1.2557995447439771),920.0,Parklands/highridge Ward,Westlands  Sub County
493,36.79029829620903,-1.2559400256093716,True,16241.1494140625,4905.966099009555,True,POINT (36.79029829620903 -1.2559400256093716),920.0,Parklands/highridge Ward,Westlands  Sub County
494,36.79192840094565,-1.2564390297848096,True,15781.7734375,4767.202338498635,True,POINT (36.79192840094565 -1.2564390297848096),920.0,Parklands/highridge Ward,Westlands  Sub County
495,36.8069141799062,-1.251425692412349,True,21585.8046875,6520.426807047476,True,POINT (36.8069141799062 -1.251425692412349),1162.0,Karura Ward,Westlands  Sub County
496,36.80900640086115,-1.2585840233299508,True,33513.07421875,10123.298653260326,True,POINT (36.80900640086115 -1.2585840233299508),920.0,Parklands/highridge Ward,Westlands  Sub County
497,36.81934039217714,-1.2531435505953206,True,28665.9921875,8659.139958689046,True,POINT (36.81934039217714 -1.2531435505953206),920.0,Parklands/highridge Ward,Westlands  Sub County
498,36.83251225037553,-1.2563587102408733,True,22470.779296875,6787.751201484654,True,POINT (36.83251225037553 -1.2563587102408733),1162.0,Karura Ward,Westlands  Sub County
499,36.84221464280495,-1.2525958765967293,True,62533.734375,18889.573211030485,True,POINT (36.84221464280495 -1.2525958765967293),1162.0,Karura Ward,Westlands  Sub County
500,36.850250858856036,-1.2586857704257193,True,129874.125,39231.09369567416,True,POINT (36.850250858856036 -1.2586857704257193),1242.0,Hospital Ward,Mathare  Sub County
501,36.85417974528252,-1.258770674002641,True,165904.53125,50114.80316041129,True,POINT (36.85417974528252 -1.258770674002641),1203.0,Utalii Ward,Ruaraka  Sub County
502,36.8699598263615,-1.2542329542497346,True,245565.46875,74177.99282923673,True,POINT (36.8699598263615 -1.2542329542497346),593.0,Mathare North Ward,Ruaraka  Sub County
503,36.87390609138046,-1.254685430921233,True,246678.546875,74514.22048206965,True,POINT (36.87390609138046 -1.254685430921233),1246.0,Kiamaiko Ward,Mathare  Sub County
504,36.88228359655891,-1.253910027181131,True,214154.3125,64689.6208079953,True,POINT (36.88228359655891 -1.253910027181131),1209.0,Kariobangi North Ward,Embakasi North Sub County
505,36.8965892016793,-1.251376184735618,True,78726.96875,23781.065608008226,True,POINT (36.8965892016793 -1.251376184735618),1211.0,Dandora Area Ii Ward,Embakasi North Sub County
506,36.89845876017547,-1.2586013059593153,True,59623.0234375,18010.334382587283,True,POINT (36.89845876017547 -1.2586013059593153),1222.0,Mowlem Ward,Embakasi West Sub County
507,36.907947807816434,-1.2550685138712478,True,101987.4375,30807.358404487513,True,POINT (36.907947807816434 -1.2550685138712478),1200.0,Njiru Ward,Kasarani  Sub County
508,36.915787669529,-1.258899952102924,True,115774.0546875,34971.88363712492,True,POINT (36.915787669529 -1.258899952102924),1218.0,Komarock Ward,Embakasi Central Sub County
509,36.928235948252116,-1.2595694040220675,True,50337.39453125,15205.42326080414,True,POINT (36.928235948252116 -1.2595694040220675),1219.0,Matopeni/spring Valley Ward,Embakasi Central Sub County
510,36.93514208965225,-1.2576672991535074,True,17041.234375,5147.647866390385,True,POINT (36.93514208965225 -1.2576672991535074),1200.0,Njiru Ward,Kasarani  Sub County
511,36.943383822720875,-1.2574411294730485,True,10692.6630859375,3229.9341179830117,True,POINT (36.943383822720875 -1.2574411294730485),1200.0,Njiru Ward,Kasarani  Sub County
512,36.95247906469583,-1.251635617681726,False,7693.50830078125,2323.979045066876,True,POINT (36.95247906469583 -1.251635617681726),1031.0,Mihango Ward,Embakasi East Sub County
513,36.964426502036154,-1.2552616582546448,False,5366.39013671875,1621.0261609936153,True,POINT (36.964426502036154 -1.2552616582546448),1201.0,Ruai Ward,Kasarani  Sub County
