stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,road_type,distance_to_major_road,distance_to_nearest_stop,stops_within_500m,stops_within_1km,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_poverty_rate,is_benchmark_ward,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,is_good_stop,pop_within_500m,subcounty_gini,trips_per_1k_pop_per_hour
0401PDO,-1.331908,36.925852,Embakasi Ward,True,3,secondary,56.9948326667522,64.21299407276635,4,5,29594,170.15776873711866,1,1,1440.0,0,1,,,,,,,,,,22.437747821685697,127185.79787032236,7.2,False,severely_underserved,13.095567871700302,3.739624636947616,1179.5,0.0517287465460671,0,2359,0.4401639794947514,6.03841004939126
0401PLB,-1.278775334,36.88861907,Umoja I Ward,True,6,tertiary,343.033377674529,4.438551846570635,34,76,0,2130.2838191097644,2,2,720.0,0,2,,,,,,,,,,99.99999999999991,62143.09174286492,6.4,True,well_served,7.984588253075672,1.2987012987012978,10245.333333333334,0.0174401682783124,1,30736,0.08383073353009918,18.924066489418347
0401PMR,-1.276377439,36.91664815,Kayole South Ward,True,6,residential,709.5387243775955,20.245028823616316,16,78,0,579.3815492539088,4,4,360.0,0,4,,,,,,,,,,100.0,8232.274747688632,7.0,True,well_served,11.111394964148186,1.2658227848101269,6151.2,0.0084442969737585,1,30756,0.022630682905449118,96.20670158298215
0401PNR,-1.271490455,36.88060462,Harambee Ward,True,6,residential,41.5850727136358,4.262893616500006,38,87,12,2149.886430498332,1,1,1440.0,0,1,,,,,,,,,,99.974015693587,153059.43940013353,7.3,True,well_served,7.240862665985593,1.1360683601543975,16551.5,0.140894440649359,1,33103,0.029576600795033103,13.328155440756309
0401POS,-1.28107,36.91382,Kayole South Ward,True,6,tertiary,728.2501045131326,18.12645394621251,14,67,0,579.3815492539088,2,2,720.0,0,2,,,,,,,,,,100.0,8232.274747688632,7.0,True,well_served,10.757296091275114,1.4705882352941178,3576.0,0.0082276299487207,1,10728,0.022630682905449118,96.20670158298215
0401PPL,-1.316594481,36.89554989,Utawala Ward,True,4,residential,44.22824899277981,40.04223600808895,22,54,1192,533.5841812400769,3,3,480.0,0,3,,,,,,,,,,84.76259453269707,26083.793400018483,7.2,True,adequately_served,9.33457722025659,1.541138082412674,2284.5,0.088440302003258,1,9138,0.4401639794947514,24.843012289751567
0401PS1,-1.293303,36.862738,Maringo/hamza Ward,True,6,tertiary,348.5742416412986,11.405470109454225,34,73,39,1616.8969134776712,1,1,1440.0,0,1,,,,,,,,,,99.8357145207651,80030.89420952093,7.3,True,well_served,5.1201733104023965,1.3491312773076365,10663.0,0.0171637360116385,1,21326,0.029576600795033103,22.79119854920984
0401PS4,-1.26837,36.90571,Komarock Ward,True,6,residential,348.284725470883,120.7198359839764,25,81,634,2887.712697271568,1,1,1440.0,0,1,,,,,,,,,,98.6909712172951,161563.78729708068,7.0,True,well_served,10.041590014391977,1.2035484294792085,18698.5,0.0171779627406013,1,37397,0.022630682905449118,10.99256231679146
0401PSN,-1.300879,36.837576,Landimawe Ward,True,3,secondary,126.37045465349024,52.8083884144269,12,37,1605,1460.3630618359082,1,1,1440.0,0,1,,,,,,,,,,89.63594611695733,51643.83141519055,20.0,True,adequately_served,2.779008380582439,2.358840687288351,3645.0,0.0235533429488138,1,7290,0.08231028091418335,19.053582451873734
0401QTY,-1.309159398,36.84561789,Landimawe Ward,True,4,secondary_link,158.8971564494235,33.42188553849642,9,41,1605,1460.3630618359082,1,1,1440.0,0,1,,,,,,,,,,89.63594611695733,51643.83141519055,20.0,True,adequately_served,4.047789199662829,2.1341891932608887,3655.0,0.0250160796403232,1,7310,0.08231028091418335,19.053582451873734
0401RCK,-1.27294,36.91098,Komarock Ward,True,6,secondary,8.290332818575353,11.57709684761072,26,113,634,2887.712697271568,1,1,1440.0,0,1,,,,,,,,,,98.6909712172951,161563.78729708068,7.0,True,well_served,10.532145875730349,0.8657102738359219,19422.5,0.6458326216261522,1,38845,0.022630682905449118,10.99256231679146
0401RDA,-1.250917912,36.8988651,Dandora Area Ii Ward,True,6,unclassified,638.3171280204398,25.94140327534,14,40,1682,2957.836383241887,1,1,1440.0,0,1,,,,,,,,,,91.92960653710745,69503.36318566964,7.5,True,well_served,9.898783012828895,2.242185525295304,19777.5,0.0093850136919969,1,39555,0.16880066154840645,8.632675779978793
0401RKN,-1.294112206,36.85143292,Pumwani Ward,True,4,secondary,20.030042495666105,8.515153013133284,14,39,303,3008.1746171311997,9,9,160.0,0,9,,,,,,,,,,98.14761740876688,54693.254146881605,9.3,True,well_served,3.900987996575852,2.453690435219172,2036.0,0.1902040854565236,1,20360,0.21871575017939537,19.307682756708104
0401ROA,-1.317978501,36.86298251,Imara Daima Ward,True,6,unclassified,1.6339852301508606,19.27312376864805,7,15,8991,2562.801079728265,1,1,1440.0,0,1,,,,,,,,,,67.61809525092917,92557.21147751193,13.8,False,underserved,6.183235229122962,4.226130953183073,6016.5,2.277917101173856,0,12033,0.2682490623582934,5.704579811463799
0401ROK,-1.27285,36.91115,Kayole Central Ward,True,6,secondary,17.607388776659185,9.774776359072698,27,115,0,5073.563043742621,2,2,720.0,0,2,,,,,,,,,,100.0,77815.23639278357,7.0,True,well_served,10.552277292104836,0.8620689655172413,13147.0,0.3224525521563942,1,39441,0.022630682905449118,12.799549884710844
0401RPL,-1.27212882,36.87733769,Harambee Ward,True,8,residential,410.9158948126274,36.79709576242617,32,69,12,2149.886430498332,2,2,720.0,0,2,,,,,,,,,,99.974015693587,153059.43940013353,7.3,True,well_served,6.871095886311161,1.4282002241941,10072.0,0.0194214403977759,1,30216,0.029576600795033103,13.328155440756309
0401RSE,-1.278705597,36.90742671,Upper Savanna Ward,True,6,residential,52.12688155554022,5.088004445085494,35,92,2569,969.351607954276,2,2,720.0,0,2,,,,,,,,,,62.13610462916318,22624.40132520788,7.2,False,underserved,10.06666315733089,0.6681301573028299,8553.666666666666,0.1129371765163261,0,25661,0.4401639794947514,17.503225579665653
0401RWE,-1.256729096,36.9250837,Njiru Ward,True,6,trunk,27.500777578789343,1.882622161113181,8,24,10989,746.4285914852591,1,1,1440.0,0,1,,,,,,,,,,47.21837435030173,69402.06821576251,11.0,False,severely_underserved,12.43869384896774,1.8887349740120687,6314.5,0.210520572058542,0,12629,0.22374612650275116,10.89304713008968
0401S1S,-1.271694303,36.87827379,Harambee Ward,True,6,tertiary,300.59875594749013,7.977660356753457,38,81,12,2149.886430498332,1,1,1440.0,0,1,,,,,,,,,,99.974015693587,153059.43940013353,7.3,True,well_served,6.98354318328238,1.2191953133364268,15714.5,0.0198939812637842,1,31429,0.029576600795033103,13.328155440756309
0401S3B,-1.26513,36.90769,Komarock Ward,True,6,residential,254.1875012759707,9.631448956324528,35,99,634,2887.712697271568,2,2,720.0,0,2,,,,,,,,,,98.6909712172951,161563.78729708068,7.0,True,well_served,10.333828491120515,0.986909712172951,11782.333333333334,0.0235121233210843,1,35347,0.022630682905449118,10.99256231679146
0401SAQ,-1.309025288,36.86067581,Viwandani Ward,True,6,secondary,49.31634446734959,25.355592648210692,10,26,2181,953.5830512180206,1,1,1440.0,0,1,,,,,,,,,,92.3453774320186,94974.05629043338,7.3,True,well_served,5.448642426813118,3.420199164148837,6477.5,0.1192455466214048,1,12955,0.029576600795033103,10.61342475378231
0401SBA,-1.273040771,36.91817701,Kayole Central Ward,True,6,tertiary,623.6448098216949,8.525787232989684,24,81,0,5073.563043742621,4,4,360.0,0,4,,,,,,,,,,100.0,77815.23639278357,7.0,True,well_served,11.32319275871847,1.2195121951219512,10929.4,0.0096054588234115,1,54647,0.022630682905449118,12.799549884710844
