stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,is_intersection,road_type,distance_to_major_road,distance_to_nearest_stop,distance_to_2nd_nearest,distance_to_3rd_nearest,avg_spacing_3_nearest,spacing_regularity,stops_within_500m,stops_within_1km,stop_density_1km,pop_density_500m,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,trips_per_hour_peak,trips_per_hour_offpeak,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_pop_density,ward_poverty_rate,ward_pop_not_served,is_benchmark_ward,ward_service_per_capita,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,equity_score,is_good_stop,pop_within_200m,pop_within_500m,pop_within_1km
0400SET,-1.265181899,36.90914869,Komarock Ward,True,6,True,unclassified,365.774477011549,110.7599361687945,121.5431246241891,123.035677195272,118.44624599608521,5.4690917811028905,36,99,31.512678732195276,52525.0,634,2887.7126972715682,1,1,0.125,0,1440.0,0,1,,,,,,,,,,98.6909712172951,161563.78729708068,52525.0,7.0,2115.0,True,8.549770690837802,well_served,10.490449119888803,0.986909712172951,19329.5,0.016358826407135936,1830809.8500701743,1,6589.0,38659,141078
0400SFD,-1.324549913,36.87071532,Nairobi South Ward,True,6,True,residential,64.78386844933549,20.349965098388324,153.62881859562728,171.1691148646081,115.04929951954124,67.34433137816389,9,26,8.276057040778557,9511.63,1890,1494.083346583214,1,1,0.125,0,1440.0,0,1,,,,,,,,,,88.83591703745924,56437.63657436855,9511.63,20.0,6301.0,True,27.94825278083469,adequately_served,7.30663098559797,3.2902191495355275,7029.5,0.09120777086286735,2823817.5250422745,1,2149.0,14059,51244
0400SIX,-1.262572,36.886991,Kariobangi South Ward,True,8,True,tertiary,141.8965069099778,3.3759332045807446,5.660439780358849,120.53214975662118,43.18950758052026,54.69745860433238,25,71,22.600001919049138,57502.27,0,2890.3793439477877,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.0,80891.31265297219,57502.27,6.4,0.0,True,10.153541911934285,well_served,8.19842807359981,1.3888888888888888,27690.0,0.055984573542024046,0.0,1,7803.0,55380,182207
0400SKJ,-1.259639,36.912423,Komarock Ward,True,6,True,trunk,11.349954900113554,9.414082695114677,11.484611660438519,13.342931310005563,11.41387522185292,1.6047254370536075,21,75,23.8732414637843,52525.0,634,2887.7126972715682,1,1,0.125,0,1440.0,0,1,,,,,,,,,,98.6909712172951,161563.78729708068,52525.0,7.0,2115.0,True,8.549770690837802,well_served,10.995989345171019,1.2985654107538829,12700.5,0.48583173368064947,1830809.8500701743,1,4191.0,25401,103100
0400SLA,-1.289557815,36.8852073,Umoja Ii Ward,True,3,True,secondary,6.868781191569837,3.2062251222387546,260.9525755471246,326.89431523280746,197.0177053007236,139.66446850678716,17,73,23.23662169141672,36966.05,0,1858.1163377957278,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.00000000000001,61300.6889507025,36966.05,6.4,0.0,True,10.657846502487738,,7.568305986608282,1.3513513513513515,14558.0,0.3812534529761774,0.0,1,4668.0,29116,106495
0400SNC,-1.285452,36.85161,Eastleigh South Ward,True,4,True,secondary,8.496431901398122,25.3140847948253,116.66923757782531,125.52156613506448,89.16829616923836,45.29614525841755,6,26,8.276057040778557,65612.89,4421,4792.49862701149,1,1,0.125,0,1440.0,0,1,,,,,,,,,,78.3703324081986,68143.70069639628,65612.89,9.3,14739.0,True,0.547861841253181,adequately_served,3.8267059588911403,2.902604904007356,29044.5,0.4212108338723617,21187636.430017795,1,10128.0,58089,158329
0400SNG,-1.286537647,36.89445019,Umoja Ii Ward,True,6,True,tertiary,257.74001997399205,13.811202035402564,125.61062795929284,138.93280844898135,92.78487948122559,56.10704899408886,20,80,25.464790894703256,36966.05,0,1858.1163377957278,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.00000000000001,61300.6889507025,36966.05,6.4,0.0,True,10.657846502487738,,8.587677691682192,1.234567901234568,13019.5,0.023189300211861722,0.0,1,4637.0,26039,96335
0400SOS,-1.281049848,36.90559208,Upper Savanna Ward,True,6,True,residential,35.80755224614002,2.455290553834288,6.298046347562737,7.193981576778632,5.315772826058552,2.0554714148696727,39,80,25.464790894703256,17141.9,2569,969.3516079542759,5,5,0.625,0,288.0,0,5,,,,,,,,,,62.13610462916318,22624.401325207877,17141.9,7.2,8566.0,False,13.613619895295507,underserved,9.844276212085097,0.767112402829175,4198.833333333333,0.16301002467854175,2490264.2808345347,0,4091.0,25193,93535
0400SP1,-1.265112162,36.9165194,Komarock Ward,True,6,True,residential,26.620294430785556,7.4736596879009936,9.765791587439614,30.838661022397538,16.026037432579383,10.515823961105745,25,96,30.557749073643905,52525.0,634,2887.7126972715682,2,2,0.25,0,720.0,0,2,,,,,,,,,,98.6909712172951,161563.78729708068,52525.0,7.0,2115.0,True,8.549770690837802,well_served,11.291966835726377,1.0174326929618052,18167.333333333332,0.2172315727855676,1830809.8500701743,1,8513.0,54502,202204
0400SPE,-1.165114,36.958521,Kahawa West,True,4,True,primary,13.44872995045577,22.570151638910723,24.59812889610345,130.25480309386168,59.14102787629196,50.29184786298338,9,19,6.047887837492023,4131.65,11984,405.62379022513335,1,1,0.125,0,1440.0,0,1,,,,,,,,,,30.372611674609445,57375.0964702776,4131.65,12.5,39949.0,False,4.229477274907536,severely_underserved,20.705191676067216,1.5186305837304723,0.0,0.2768409412949008,4860995.502057998,0,0.0,0,0
0400SRY,-1.292991042,36.89840376,Lower Savanna Ward,True,6,True,secondary,9.44214893270853,82.67342934813149,112.60458839371327,252.31494303400035,149.19765359194835,73.93172574233573,10,43,13.687325105903,15751.6,1886,890.7319951611298,2,2,0.25,0,720.0,0,2,,,,,,,,,,88.47974586442976,54574.55002586656,15751.6,7.2,6287.0,True,15.220769869343087,adequately_served,9.05686055772929,2.0109033151006765,4117.0,0.5745943712032169,1679920.5428738908,1,1976.0,12351,55080
0400STG,-1.312619448,36.89271748,Pipeline Ward,True,6,True,unclassified,123.54372642983203,6.398726302877245,36.210047310051834,150.0311494419647,64.21330768496459,61.89079192642652,18,38,12.095775674984045,6348.89,4759,688.1241032945147,4,4,0.5,0,360.0,0,4,,,,,,,,,,60.39700177501157,40062.52343641133,6348.89,13.8,15866.0,False,26.791455985965698,underserved,8.886844339524789,1.5486410711541427,2428.0,0.048175850940034314,3274782.6075785956,0,962.0,12140,103578
0400STL,-1.289584637,36.88521802,Umoja Ii Ward,True,3,True,secondary,4.653664335613256,3.2062251222387546,257.8959826412159,326.8047360983445,195.9689812872664,139.1766603972741,17,73,23.23662169141672,36966.05,0,1858.1163377957278,4,4,0.5,0,360.0,0,4,,,,,,,,,,100.00000000000001,61300.6889507025,36966.05,6.4,0.0,True,10.657846502487738,,7.569635309029503,1.3513513513513515,5822.6,0.5306293090487461,0.0,1,4668.0,29113,106356
0400SUR,-1.278689504,36.90746963,Upper Savanna Ward,True,6,True,residential,56.92888906058711,5.088004445085494,10.487830248386793,64.86300414051807,26.812946277996787,26.995613312566334,35,92,29.284509528908742,17141.9,2569,969.3516079542759,2,2,0.25,0,720.0,0,2,,,,,,,,,,62.13610462916318,22624.401325207877,17141.9,7.2,8566.0,False,13.613619895295507,underserved,10.071569398043245,0.6681301573028299,8516.666666666666,0.10357526438535139,2490264.2808345347,0,4087.0,25550,103736
0400SVN,-1.297722459,36.89374208,Lower Savanna Ward,True,2,False,residential,45.513911672377375,26.098915669026606,83.14194935365606,101.34320261299725,70.1946892118933,32.053594060682244,13,52,16.552114081557114,15751.6,1886,890.7319951611298,3,3,0.375,0,480.0,0,3,,,,,,,,,,88.47974586442976,54574.55002586656,15751.6,7.2,6287.0,True,15.220769869343087,adequately_served,8.601564910275345,1.6694291672533916,3087.75,0.042997888762550895,1679920.5428738908,1,1976.0,12351,53317
0400SWT,-1.281355619,36.9147706,Kayole South Ward,True,6,True,tertiary,836.9498761693518,22.876234877319366,110.17657663868991,126.3949747021896,86.4825954060663,45.46123574886802,14,50,15.915494309189533,10538.45,0,579.3815492539088,3,3,0.375,0,480.0,0,3,,,,,,,,,,100.0,8232.274747688632,10538.45,7.0,0.0,True,74.82743456454166,well_served,10.861125429748071,1.9607843137254901,2571.75,0.007160332820178596,0.0,1,1669.0,10287,60720
0400TAT,-1.269779205,36.88090235,Kariobangi South Ward,True,4,True,secondary,2.827506913033855,7.371535322187514,11.457887270288476,12.926227342279477,10.58521664491849,2.3501512539701306,43,95,30.239439187460114,57502.27,0,2890.3793439477877,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.0,80891.31265297219,57502.27,6.4,0.0,True,10.153541911934285,well_served,7.318806896783114,1.0416666666666667,18219.0,1.0450666950799625,0.0,1,6035.0,36438,125338
0400TIU,-1.269521713,36.88287109,Kariobangi South Ward,True,6,True,residential,206.40822465606996,15.184042588618276,43.54473857397809,123.51078026797786,60.74652047685807,45.86644742829543,40,104,33.10422816311423,57502.27,0,2890.3793439477877,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.0,80891.31265297219,57502.27,6.4,0.0,True,10.153541911934285,well_served,7.537854302540711,0.9523809523809523,18902.5,0.028928457441595508,0.0,1,7214.0,37805,127101
0400TJR,-1.298060417,36.86939299,Viwandani Ward,True,4,True,tertiary,28.744578214784724,41.288733532376206,92.5791600050507,92.86733526425942,75.57840960056211,24.246747890398908,15,65,20.690142601946395,16632.05,2181,953.5830512180206,13,13,1.625,0,110.76923076923077,0,13,,,,,,,,,,92.3453774320186,94974.05629043338,16632.05,7.3,7270.0,True,8.254885919608464,well_served,5.945225866895629,1.399172385333615,1210.357142857143,0.13447828949249566,2079764.634706503,1,2683.0,16945,70752
0400TLA,-1.297096342,36.87606901,Viwandani Ward,True,3,True,secondary,43.25152206288784,46.13564238270256,135.70525161613986,151.96883910132598,111.26991103338946,46.53300465953864,17,52,16.552114081557114,16632.05,2181,953.5830512180206,1,1,0.125,0,1440.0,0,1,,,,,,,,,,92.3453774320186,94974.05629043338,16632.05,7.3,7270.0,True,8.254885919608464,well_served,6.651474600705513,1.7423656119248792,8755.0,0.0677942782563855,2079764.634706503,1,2785.0,17510,76312
0400TLS,-1.252698898,36.9355309,Njiru Ward,True,6,True,residential,19.23874248693258,128.7199700447368,162.02413541473453,260.2104527629242,183.6515194074652,55.81663172175029,5,11,3.5014087480216975,8639.84,10989,746.4285914852591,2,2,0.25,0,720.0,0,2,,,,,,,,,,47.21837435030173,69402.06821576251,8639.84,11.0,36632.0,False,8.472369990069751,severely_underserved,13.677921663635685,3.934864529191811,2258.0,0.29646110690296007,8202503.791831512,0,1083.0,6774,28162
0400TMI,-1.309293509,36.8906951,Pipeline Ward,True,4,True,residential,31.335158306895682,36.994245770830254,133.8950517915311,141.53640541200213,104.1419009914545,47.58293302231477,11,34,10.822536130248883,6348.89,4759,688.1241032945147,5,5,0.625,0,288.0,0,5,,,,,,,,,,60.39700177501157,40062.52343641133,6348.89,13.8,15866.0,False,26.791455985965698,underserved,8.557583052303556,1.7256286221431876,2464.8333333333335,0.1237043580252698,3274782.6075785956,0,963.0,14789,96534
0400TMN,-1.297261119,36.89433217,Lower Savanna Ward,True,6,True,residential,8.200826531968664,19.861507966852514,57.72150141573425,83.14194935365606,53.57498624541427,25.999984058590496,8,50,15.915494309189533,15751.6,1886,890.7319951611298,2,2,0.25,0,720.0,0,2,,,,,,,,,,88.47974586442976,54574.55002586656,15751.6,7.2,6287.0,True,15.220769869343087,adequately_served,8.659159297574087,1.734896977733917,4117.0,0.6521153267212184,1679920.5428738908,1,1976.0,12351,52970
0400TMW,-1.27181232,36.879403,Harambee Ward,True,8,True,tertiary,179.6586185596354,1.3312646114161484,3.3685061005660493,10.175229394220219,4.958333368734139,3.7814980564874703,40,84,26.73803043943842,37497.54,12,2149.8864304983317,3,3,0.375,0,480.0,0,3,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,7.1026367983165795,1.1761648905127882,8038.5,0.04428241544069596,25798.63716597998,1,4704.0,32154,117273
0400TNJ,-1.247280836,36.90440387,Dandora Area Iii Ward,True,6,True,unclassified,1040.823602853158,30.889812556757825,106.2511329381639,147.25558935920847,94.79884495137674,48.19138704380464,17,27,8.594366926962348,59067.51,8261,3479.3635402845307,1,1,0.125,0,1440.0,0,1,,,,,,,,,,62.53869018516417,73507.78889000125,59067.51,7.5,27537.0,False,3.301237465186154,underserved,10.625434016428272,2.233524649470149,27718.5,0.005759132336384283,28743022.20629051,0,8332.0,55437,174507
0400TOO,-1.283851594,36.88029617,Harambee Ward,True,6,True,secondary,8.738833203643415,22.49775320729585,24.403591143060673,126.67482540634506,57.85872325223386,48.66655245185103,13,70,22.281692032865347,37497.54,12,2149.8864304983317,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,7.019930884546195,1.4080847280786901,14839.0,0.6160902311947727,25798.63716597998,1,4704.0,29678,117577
0400TPK,-1.314008832,36.85653448,Viwandani Ward,True,3,True,secondary,83.06151320532013,36.53177703568212,254.49673028892,400.30227302308833,230.44359344923018,149.47944893664038,7,29,9.23098669932993,16632.05,2181,953.5830512180206,1,1,0.125,0,1440.0,0,1,,,,,,,,,,92.3453774320186,94974.05629043338,16632.05,7.3,7270.0,True,8.254885919608464,well_served,5.342742398465736,3.0781792477339533,5166.5,0.035688151278843915,2079764.634706503,1,2058.0,10333,39149
0400TRN,-1.325343847,36.89726114,Pipeline Ward,True,4,True,unclassified,23.06133125883565,33.60500860424223,55.0430291697964,69.60935995765566,52.75246591056476,14.787682692665028,25,49,15.597184423005743,6348.89,4759,688.1241032945147,7,7,0.875,0,205.71428571428572,0,7,,,,,,,,,,60.39700177501157,40062.52343641133,6348.89,13.8,15866.0,False,26.791455985965698,underserved,9.897647761015708,1.2079400355002314,1444.125,0.16624184077641777,3274782.6075785956,0,796.0,11553,68006
0400TSA,-1.31038785,36.89134955,Pipeline Ward,True,4,True,residential,32.91791509977998,35.52811606366563,128.90351516943,134.74590734864412,99.72584619391326,45.457267860420394,13,31,9.867606471697512,6348.89,4759,688.1241032945147,5,5,0.625,0,288.0,0,5,,,,,,,,,,60.39700177501157,40062.52343641133,6348.89,13.8,15866.0,False,26.791455985965698,underserved,8.66375442939351,1.8874063054691115,2212.5,0.117931777004358,3274782.6075785956,0,961.0,13275,101146
0400TSH,-1.266624928,36.91598833,Kayole Central Ward,True,6,True,secondary,8.839692166176501,7.83189922509696,8.6699754515551,12.391048285921354,9.630974320857804,1.9814303183651276,29,115,36.60563691113593,92283.73,0,5073.563043742621,2,2,0.25,0,720.0,0,2,,,,,,,,,,100.0,77815.23639278357,92283.73,7.0,0.0,True,9.955205465886213,well_served,11.200008836498377,0.8620689655172413,19057.0,0.6097751737218701,0.0,1,9342.0,57171,207015
0400TSK,-1.29019618,36.90194964,Lower Savanna Ward,True,6,True,residential,116.02811894653304,22.687575087548304,77.95633136785419,158.35375208654776,86.33255284731676,55.70127892060002,12,40,12.732395447351628,15751.6,1886,890.7319951611298,3,3,0.375,0,480.0,0,3,,,,,,,,,,88.47974586442976,54574.55002586656,15751.6,7.2,6287.0,True,15.220769869343087,adequately_served,9.430799432737004,2.1580425820592626,3087.75,0.05126972948049551,1679920.5428738908,1,1976.0,12351,56174
0400TSX,-1.261387,36.886382,Dandora Area I Ward,True,8,True,secondary,3.5570607698653145,5.442396898503357,8.570526865107428,12.468615721343909,8.827179828318231,2.874177075761963,24,80,25.464790894703256,105816.93,48,6233.131685876725,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.74262305954906,61996.58827841893,105816.93,7.5,160.0,True,2.107642860601602,well_served,8.178259215776809,1.231390408142581,29016.5,1.7555175153471658,299190.3209220828,1,10289.0,58033,196346
0400TTP,-1.2698704,36.88097477,Kariobangi South Ward,True,4,True,secondary,11.769446202507906,5.6173124882966965,5.864533961553356,12.926227342279477,8.13602459737651,3.388688179533661,43,95,30.239439187460114,57502.27,0,2890.3793439477877,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.0,80891.31265297219,57502.27,6.4,0.0,True,10.153541911934285,well_served,7.324045511334661,1.0416666666666667,18184.0,0.3132477271578468,0.0,1,6077.0,36368,124831
0400TUI,-1.326615214,36.84960902,South C Ward,True,3,True,trunk,145.85468296954312,64.5511995559027,65.8080317903702,77.02174951021543,69.12699361882945,5.605966152521762,16,48,15.278874536821952,4658.94,9969,464.70861076112124,1,1,0.125,0,1440.0,0,1,,,,,,,,,,52.75712751657217,70344.6251026133,4658.94,12.7,33233.0,False,22.422940360154616,underserved,5.742506848551295,1.076676071766779,2470.0,0.0204283577434312,4632680.140677618,0,826.0,4940,18561
0400TUY,-1.307043,36.876106,Viwandani Ward,True,6,True,secondary,290.87268231054134,19.072952707764884,263.75668214073335,297.41034762938347,193.41332749262725,124.04049610322211,6,14,4.45633840657307,16632.05,2181,953.5830512180206,1,1,0.125,0,1440.0,0,1,,,,,,,,,,92.3453774320186,94974.05629043338,16632.05,7.3,7270.0,True,8.254885919608464,well_served,6.939020682585271,6.156358495467907,6578.5,0.020556908418089742,2079764.634706503,1,2086.0,13157,74933
0400TYO,-1.286950707,36.88913405,Umoja Ii Ward,True,6,True,residential,528.2682876384881,10.398550775198276,71.97783552510498,77.62327727893977,53.33322119308101,30.44675347847064,17,84,26.73803043943842,36966.05,0,1858.1163377957278,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.00000000000001,61300.6889507025,36966.05,6.4,0.0,True,10.657846502487738,,7.99691906543776,1.1764705882352944,15083.5,0.011336405638000827,0.0,1,4930.0,30167,110383
0400UAU,-1.309245229,36.8607375,Viwandani Ward,True,6,True,secondary,48.92429875836116,25.355592648210695,145.36708023693782,174.5455492187304,115.08940736795962,64.5598631305294,9,27,8.594366926962348,16632.05,2181,953.5830512180206,1,1,0.125,0,1440.0,0,1,,,,,,,,,,92.3453774320186,94974.05629043338,16632.05,7.3,7270.0,True,8.254885919608464,well_served,5.46604897395596,3.298049194000664,6486.0,0.12018195846957469,2079764.634706503,1,2086.0,12972,48983
0400UCB,-1.28808,36.88157,Harambee Ward,True,6,True,secondary,2.372207902609957,9.928141820362512,136.67431397296028,161.82033648464912,102.80759742599064,66.47318039248599,14,75,23.8732414637843,37497.54,12,2149.8864304983317,2,2,0.25,0,720.0,0,2,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,7.1582490654224085,1.3154475749156183,9714.333333333334,1.7792497299339802,25798.63716597998,1,4704.0,29143,114201
0400UFD,-1.285164356,36.86814845,Harambee Ward,True,6,True,tertiary,512.6035964752814,17.5130327005329,133.19057088675274,152.42845711250223,101.04402023326263,59.58519656902211,14,55,17.507043740108486,37497.54,12,2149.8864304983317,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,5.6654490194493805,1.7852502802426249,14815.5,0.011682161186518807,25798.63716597998,1,4543.0,29631,111481
0400UJJ,-1.27826035,36.89048588,Umoja I Ward,True,6,True,residential,310.97438834679116,13.380821209885823,14.340333323514534,68.9131409204409,32.21143181794708,25.954983518354847,29,81,25.783100780887047,42380.65,0,2130.2838191097644,2,2,0.25,0,720.0,0,2,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,8.197098343288358,1.2195121951219503,10178.666666666666,0.01923234798790724,0.0,1,5317.0,30536,106781
0400UJN,-1.281881332,36.87142074,Harambee Ward,True,8,True,tertiary,2.3585622693438966,29.772531000001436,29.796224866884696,87.27952102438165,48.9494256304226,27.103472102694802,17,48,15.278874536821952,37497.54,12,2149.8864304983317,3,3,0.375,0,480.0,0,3,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,6.048462818777451,2.0402860345629996,8354.75,2.3819716171476015,25798.63716597998,1,4705.0,33419,117219
0400UJR,-1.296231151,36.86021984,Makongeni Ward,True,4,True,residential,9.744889328232428,3.622376328108256,4.650054950790254,30.149249369389114,12.807226882762542,12.269836694997904,29,67,21.326762374313976,15604.57,1369,894.6734451583051,9,9,1.125,0,160.0,0,9,,,,,,,,,,83.24316740229835,27239.29778072184,15604.57,7.3,4564.0,True,44.2008457667404,adequately_served,4.905723394598651,1.2241642265043875,1713.3,0.37227000463279913,1224807.9464217196,1,2708.0,17133,68875
0400UM1,-1.284155846,36.88728869,Umoja I Ward,True,6,True,tertiary,371.7436977498273,18.98952136483053,46.67731504061226,54.4731448648978,40.04666042344686,15.225988083158656,22,92,29.284509528908742,42380.65,0,2130.2838191097644,2,2,0.25,0,720.0,0,2,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,7.795540881719837,1.0752688172043003,10593.666666666666,0.016096851633496948,0.0,1,5158.0,31781,119511
0400UM2,-1.279338598,36.89818919,Umoja Ii Ward,True,6,True,tertiary,253.45860280922767,8.791628620960461,19.06365735129508,97.7360478956819,41.86377795597915,39.7295989972251,29,91,28.966199642724952,36966.05,0,1858.1163377957278,2,2,0.25,0,720.0,0,2,,,,,,,,,,100.00000000000001,61300.6889507025,36966.05,6.4,0.0,True,10.657846502487738,,9.037503718448868,1.0869565217391306,10887.0,0.023579473964565903,0.0,1,4962.0,32661,119341
0400UMA,-1.274334311,36.89458966,Umoja I Ward,True,6,True,trunk,12.516155796472672,35.21858675281397,38.43221780869912,274.15769664449556,115.93616706866955,111.8872085990361,11,64,20.371832715762604,42380.65,0,2130.2838191097644,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,8.707173373503679,1.5384615384615374,12409.0,0.4439132021225908,0.0,1,3935.0,24818,102990
0400UMD,-1.282600164,36.88680053,Umoja I Ward,True,6,True,tertiary,402.00912556495774,3.653658438909337,13.90090664014962,67.38069589695526,28.311753658671407,27.9408686292824,24,85,27.05634032562221,42380.65,0,2130.2838191097644,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,7.748809141285891,1.1627906976744178,16192.5,0.014888000343885288,0.0,1,5311.0,32385,116959
0400UMJ,-1.276286244,36.88646793,Umoja I Ward,True,6,True,residential,17.501728029231263,5.088043416597534,84.53348744694298,93.2641313659542,60.96188740983157,39.669222895886875,27,90,28.64788975654116,42380.65,0,2130.2838191097644,2,2,0.25,0,720.0,0,2,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,7.7820044975037925,1.098901098901098,7663.333333333333,0.32429403299629506,0.0,1,3773.0,22990,112534
0400UMM,-1.283683777,36.88715458,Umoja I Ward,True,2,False,residential,373.4339463706271,14.536646175841351,39.89961209676153,54.4731448648978,36.30313437916689,16.501150886430473,22,86,27.374650211806,42380.65,0,2130.2838191097644,2,2,0.25,0,720.0,0,2,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,7.7825009970649,1.149425287356321,10675.0,0.0053413960443114685,0.0,1,5212.0,32025,119091
0400UMP,-1.280541,36.886606,Umoja I Ward,True,6,True,residential,397.01503710608375,105.44845262268407,140.2673080712805,162.69406179837023,136.13660749744494,23.552239212678764,32,79,25.146481008519466,42380.65,0,2130.2838191097644,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,7.74311512252246,1.2499999999999991,15956.0,0.015074807332972217,0.0,1,5317.0,31912,113199
0400UOJ,-1.27435661,36.89427316,Mowlem Ward,True,6,True,trunk,17.82096191874088,35.21858675281397,68.25178926515483,239.7236878659523,114.39802129464037,89.63886859026081,12,65,20.690142601946395,18397.91,3727,924.779822358499,1,1,0.125,0,1440.0,0,1,,,,,,,,,,80.21913323300808,62819.89166655838,18397.91,6.4,12426.0,True,5.497197212092114,adequately_served,8.67202756515901,1.2154414126213346,12212.5,0.3187934828147933,3446654.3979301257,1,3828.0,24425,102569
0400URH,-1.286457181,36.83437943,Nairobi Central Ward,True,4,True,secondary,89.61318132430544,63.29742995608098,90.33860308004084,104.13781394000834,85.92461565871007,16.96263943112249,24,72,22.91831180523293,6034.16,0,947.8436363292693,1,1,0.125,0,1440.0,0,1,,,,,,,,,,100.0,18997.26888177704,6034.16,20.0,0.0,True,148.37220466834827,well_served,1.909794570231437,1.36986301369863,10249.0,0.044143687944074736,0.0,1,3232.0,20498,77701
0400USM,-1.278743148,36.90739185,Upper Savanna Ward,True,6,True,residential,46.478882651639815,5.68737960866282,10.487830248386793,54.6431279290199,23.606112595356503,22.033812231850227,35,92,29.284509528908742,17141.9,2569,969.3516079542759,1,1,0.125,0,1440.0,0,1,,,,,,,,,,62.13610462916318,22624.401325207877,17141.9,7.2,8566.0,False,13.613619895295507,underserved,10.062447671872258,0.6681301573028299,12846.0,0.12637197138826883,2490264.2808345347,0,4139.0,25692,103485
0400USS,-1.283791,36.869433,Harambee Ward,True,6,True,tertiary,304.07991997435045,76.16679029173604,92.16259459954388,97.60610536154138,88.6451634176071,9.09909516583349,16,53,16.870423967740905,37497.54,12,2149.8864304983317,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.97401569358699,153059.43940013353,37497.54,7.3,40.0,True,10.36634312058824,well_served,5.81382638305368,1.8513706609923517,16126.5,0.019666977756203848,25798.63716597998,1,4704.0,32253,113672
0400VAN,-1.294675469,36.87687099,Maringo/hamza Ward,True,5,True,tertiary,14.768442779158388,18.338940367992716,22.64490446329565,47.918848310779524,29.634231047355964,13.048135321440242,18,56,17.82535362629228,28201.33,39,1616.8969134776712,1,1,0.125,0,1440.0,0,1,,,,,,,,,,99.8357145207651,80030.89420952093,28201.33,7.3,131.0,True,17.726487760496543,well_served,6.696948634133799,1.7515037635221946,10698.5,0.31708901570221293,63058.979625629174,1,3538.0,21397,87538
0400VNA,-1.307866573,36.85639769,Landimawe Ward,True,3,True,tertiary,213.16305548259064,25.591709950980988,57.44241332945641,145.9730835948634,76.33573562510027,50.9289505135819,11,24,7.639437268410976,9296.96,1605,1460.3630618359082,1,1,0.125,0,1440.0,0,1,,,,,,,,,,89.63594611695733,51643.83141519055,9296.96,20.0,5352.0,True,14.819453018124015,adequately_served,4.968416889196416,3.5854378446782933,5138.0,0.014008018298206764,2343882.7142466325,1,1591.0,10276,41827
0400VPK,-1.266442537,36.90558672,Komarock Ward,True,2,False,residential,161.2844620144723,5.6173124882966965,19.0915585185285,66.33299688543708,30.347289297420758,26.033532088167444,31,77,24.50986123615188,52525.0,634,2887.7126972715682,1,1,0.125,0,1440.0,0,1,,,,,,,,,,98.6909712172951,161563.78729708068,52525.0,7.0,2115.0,True,8.549770690837802,well_served,10.073202336100524,1.2652688617601935,16486.5,0.012324038759925413,1830809.8500701743,1,6410.0,32973,121382
0400VSP,-1.277917027,36.89503491,Umoja I Ward,True,6,True,tertiary,405.8347731547595,36.29781238370241,144.86607164067448,187.44608987003926,122.86999129813871,63.636054296277344,21,82,26.101410667070837,42380.65,0,2130.2838191097644,3,3,0.375,0,480.0,0,3,,,,,,,,,,99.99999999999993,62143.09174286492,42380.65,6.4,0.0,True,14.718718380658714,well_served,8.703942777078357,1.204819277108433,7797.25,0.014748001881632685,0.0,1,5134.0,31189,116226
