route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
20000004511,20000004511_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.39669017079283175,0.338446437171136,0.48405577122537546,0.18678202987843254,1.8333333333333333,0.33387833864033123,36779
50800011011,50800011011_B,"['CANDIDATE_Imara Daima Ward_35', 'CANDIDATE_Pipeline Ward_6']","[(-1.334141220615969, 36.895745798662986), (-1.3344163935509326, 36.88651969214121)]","[0.82176095, 0.56996965]","[18571, 4986]",0.75,0.15704666666666667,0.21477100942681004,0.5837843894884145,0.5428942881661318,0.6451195414718385,0.11298856868395774,1.5,0.3330689155569791,23557
70201024C11,70201024C11_C,"['CANDIDATE_Nairobi West Ward_19', 'CANDIDATE_Nairobi West Ward_6', 'CANDIDATE_Nairobi West Ward_35']","[(-1.3196147412610424, 36.7998238813814), (-1.3230309190207143, 36.80829661096005), (-1.3253658011456542, 36.80675659326589)]","[0.8033208, 0.7395267, 0.6277811]","[8719, 8719, 8719]",0.75,0.17438,0.0,0.770026346552129,0.7505019207274035,0.7993129852892171,0.16161084832223657,1.5,0.3317178965587613,26157
30800002811,30800002811_B,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141)]","[0.9705673, 0.9595554]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.18156489781046076,2.0,0.33151548426732425,32914
40501002611,40501002611_B,"['CANDIDATE_Airbase Ward_48', 'CANDIDATE_Airbase Ward_18']","[(-1.2554342, 36.8830459), (-1.2674884456231574, 36.875785167024446)]","[0.97677535, 0.9412542]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.3652600490131229,0.3134742870843712,0.44293869190625057,0.16993433369770447,2.0,0.3301981598572803,32914
30000004611,30000004611_C,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26', 'CANDIDATE_Roysambu Ward_9']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141), (-1.268917054846389, 36.85775677859107)]","[0.9705673, 0.9595554, 0.9594944]","[16457, 16457, 3865]",0.9166666666666666,0.24519333333333335,0.0,0.36312374797877583,0.31690736336268666,0.43244832490290963,0.1995515817019444,1.8333333333333333,0.32908048685104685,36779
30800001411,30800001411_B,"['CANDIDATE_Airbase Ward_48', 'CANDIDATE_Airbase Ward_26']","[(-1.2554342, 36.8830459), (-1.266298577523929, 36.86528431892141)]","[0.97677535, 0.9595554]","[16457, 16457]",1.0,0.21942666666666666,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.16512821391897708,2.0,0.3290499816836017,32914
20000004512,20000004512_C,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9', 'CANDIDATE_Airbase Ward_13']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691), (-1.2575550059354996, 36.85913900907391)]","[0.9353178, 0.91894686, 0.9185534]","[3865, 16457, 16457]",0.9166666666666666,0.24519333333333335,0.0,0.3965397052733134,0.33834596356578306,0.48383031783460884,0.14839056278777038,1.8333333333333333,0.3280895254728282,36779
50901011011,50901011011_B,"['CANDIDATE_Imara Daima Ward_35', 'CANDIDATE_Pipeline Ward_6']","[(-1.334141220615969, 36.895745798662986), (-1.3344163935509326, 36.88651969214121)]","[0.82176095, 0.56996965]","[18571, 4986]",0.75,0.15704666666666667,0.21477100942681004,0.5473743992581442,0.5099167662727924,0.6035608487361721,0.11858663420451157,1.5,0.3266266273390081,23557
40702002001,40702002001_C,"['CANDIDATE_Upper Savanna Ward_7', 'CANDIDATE_Upper Savanna Ward_48', 'CANDIDATE_Njiru Ward_9']","[(-1.272541763213726, 36.92195021861954), (-1.2751169, 36.9205886), (-1.2544622, 36.9202142)]","[0.85630924, 0.81447166, 0.8077549]","[13463, 13463, 6785]",0.8333333333333334,0.22474,0.0,0.4360789845533113,0.36112279327704355,0.5485132714677128,0.2907631455165789,1.6666666666666667,0.3265336020714824,33711
30800002811,30800002811_C,"['CANDIDATE_Airbase Ward_28', 'CANDIDATE_Airbase Ward_26', 'CANDIDATE_Roysambu Ward_9']","[(-1.26870887983987, 36.85419534404116), (-1.266298577523929, 36.86528431892141), (-1.268917054846389, 36.85775677859107)]","[0.9705673, 0.9595554, 0.9594944]","[16457, 16457, 3865]",0.9166666666666666,0.24519333333333335,0.0,0.36312374797877567,0.31690736336268666,0.4324483249029092,0.18156489781046076,1.8333333333333333,0.32638248426732425,36779
40705017A01,40705017A01_B,"['CANDIDATE_Airbase Ward_18', 'CANDIDATE_Upper Savanna Ward_7']","[(-1.2674884456231574, 36.875785167024446), (-1.272541763213726, 36.92195021861954)]","[0.9412542, 0.85630924]","[16457, 13463]",0.875,0.19946666666666665,0.0,0.44354955528228973,0.3701349549745192,0.5536714557439455,0.29352239557454707,1.75,0.32495827039264,29920
40702196111,40702196111_C,"['CANDIDATE_Upper Savanna Ward_7', 'CANDIDATE_Upper Savanna Ward_48', 'CANDIDATE_Upper Savanna Ward_47']","[(-1.272541763213726, 36.92195021861954), (-1.2751169, 36.9205886), (-1.2785098302386526, 36.91860584364792)]","[0.85630924, 0.81447166, 0.7559769]","[13463, 13463, 13463]",0.75,0.26926,0.0,0.42901401088430213,0.3670525635703048,0.521956181855298,0.27961226274470835,1.5,0.32391164158856667,40389
