stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,road_type,distance_to_major_road,distance_to_nearest_stop,stops_within_500m,stops_within_1km,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_poverty_rate,is_benchmark_ward,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,is_good_stop,pop_within_500m,subcounty_gini,trips_per_1k_pop_per_hour,pop_score,coverage_score,access_score,poverty_score,quality_score
CANDIDATE_Uthiru/ruthimitu Ward_19,-1.220365750699928,36.73131839616156,Uthiru/ruthimitu Ward,False,2,residential,227.01755036751229,728.9221808621472,0,10,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,12.044336613727832,4.531626311945789,5457.0,0.0087712546546371,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.044112263248395275,0.9313243536087831,0.049213304780245444,0.2212987974187159
CANDIDATE_Uthiru/ruthimitu Ward_20,-1.20419705304103,36.68666445048838,Uthiru/ruthimitu Ward,False,2,residential,1492.0863903175796,2831.280585064336,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.15028215232277,49.84788943140368,5457.0,0.0013395072200575,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7332499553461,0.049213304780245444,0.29511745213442797
CANDIDATE_Uthiru/ruthimitu Ward_21,-1.281951502029564,36.66282545436905,Uthiru/ruthimitu Ward,False,6,residential,235.1807202792108,2183.5614027012866,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.16848219107139,49.84788943140368,5457.0,0.0254042751368818,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7942750341496566,0.049213304780245444,0.3073224678951393
CANDIDATE_Uthiru/ruthimitu Ward_22,-1.2721453337772026,36.66238179101617,Uthiru/ruthimitu Ward,False,3,trunk,115.5098620134033,1316.0008618493391,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.28354305787517,49.84788943140368,5457.0,0.0257488932538164,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8760125398681017,0.049213304780245444,0.32366996903882833
CANDIDATE_Uthiru/ruthimitu Ward_23,-1.2878796302471212,36.62894031160879,Uthiru/ruthimitu Ward,False,6,trunk,69.94968713796186,5285.723027588765,0,0,8256,1009.581586839085,0,0,1440.0,0,0,15.980574424068386,11.4132564471311,18.590470410889697,70.77380952380952,92.1875,88,34.0,0.574525767942717,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,20.92888691919284,49.84788943140368,5457.0,0.0845669691021044,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.502003841980426,0.049213304780245444,0.24886822946129317
CANDIDATE_Uthiru/ruthimitu Ward_24,-1.1797323377252964,36.64966718344067,Uthiru/ruthimitu Ward,False,6,unclassified,585.1016401620667,565.1109363171505,0,9,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,22.08058814575695,4.984788943140368,5457.0,0.0102371322461082,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.04864960462312522,0.9467578846504251,0.049213304780245444,0.2255198389707268
CANDIDATE_Uthiru/ruthimitu Ward_25,-1.2784190106859457,36.633919603448746,Uthiru/ruthimitu Ward,False,6,residential,299.1492921436366,4273.270752487591,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,20.394063335173,49.84788943140368,5457.0,0.0199900521408816,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.5973923707676723,0.049213304780245444,0.2679459352187424
CANDIDATE_Uthiru/ruthimitu Ward_26,-1.140558763949325,36.66998493544407,Uthiru/ruthimitu Ward,False,2,residential,749.5002592798882,918.5243856112992,0,3,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,23.03968803017045,12.46197235785092,5457.0,0.0026648891526286,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.12351573730616935,0.9134609186493106,0.049213304780245444,0.2375769789412649
CANDIDATE_Uthiru/ruthimitu Ward_27,-1.223630529483419,36.6493877157544,Uthiru/ruthimitu Ward,False,6,residential,1565.4284038727671,1571.2571430586218,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,19.918316236774714,49.84788943140368,5457.0,0.0038303697667674,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8519634841969848,0.049213304780245444,0.3188601579046049
CANDIDATE_Uthiru/ruthimitu Ward_28,-1.14301471468493,36.72996535095069,Uthiru/ruthimitu Ward,False,6,residential,1005.8001884985524,1519.8405887970673,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,18.66147724755676,49.84788943140368,5457.0,0.005959474450385,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8568077120059738,0.049213304780245444,0.3198290034664027
CANDIDATE_Uthiru/ruthimitu Ward_29,-1.2645667478153628,36.64828742192549,Uthiru/ruthimitu Ward,False,2,residential,1663.7193788657614,2246.339253303252,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,18.933858812758977,49.84788943140368,5457.0,0.0012014036872464,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7883603980165622,0.049213304780245444,0.3061395406685204
CANDIDATE_Uthiru/ruthimitu Ward_30,-1.2830691977201247,36.65194889630218,Uthiru/ruthimitu Ward,False,2,residential,261.5823529089819,2989.960631355446,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,18.37419832307147,49.84788943140368,5457.0,0.0076166580801919,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7182998618593837,0.049213304780245444,0.2921274334370847
CANDIDATE_Uthiru/ruthimitu Ward_31,-1.2210308811811676,36.67529000934219,Uthiru/ruthimitu Ward,False,6,residential,1058.049530751088,1055.3305593173027,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.3698876683082,49.84788943140368,5457.0,0.0056654573990932,1,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.9005716793639091,0.049213304780245444,0.3285817969379898
CANDIDATE_Uthiru/ruthimitu Ward_32,-1.1899766517915225,36.694689900646296,Uthiru/ruthimitu Ward,False,2,residential,221.70917388081023,2328.6734455647666,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.333279311310953,49.84788943140368,5457.0,0.0089803215788064,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7806032546312828,0.049213304780245444,0.3045881119914645
CANDIDATE_Uthiru/ruthimitu Ward_33,-1.2012371109290076,36.69101408642008,Uthiru/ruthimitu Ward,False,2,residential,1035.9005167824007,3043.5177919014586,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,16.925057455594068,49.84788943140368,5457.0,0.0019288253478802,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7132539561153366,0.049213304780245444,0.29111825228827526
CANDIDATE_Uthiru/ruthimitu Ward_34,-1.1788174390057244,36.68806348354256,Uthiru/ruthimitu Ward,False,6,residential,925.2146473585844,1489.250668706174,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,18.68687748942857,49.84788943140368,5457.0,0.0064779800417873,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8596897515301559,0.049213304780245444,0.3204054113712392
CANDIDATE_Uthiru/ruthimitu Ward_35,-1.2137827150875036,36.673451235179286,Uthiru/ruthimitu Ward,False,6,residential,1256.1547477377958,1247.2539052235468,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.904503230031395,49.84788943140368,5457.0,0.0047726821306579,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8824895573161385,0.049213304780245444,0.32496537252843566
CANDIDATE_Uthiru/ruthimitu Ward_36,-1.1997592068410017,36.69895603709837,Uthiru/ruthimitu Ward,False,8,residential,262.086365484581,2613.865177562694,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,16.297428440923483,49.84788943140368,5457.0,0.0304082653058235,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7537338204795837,0.049213304780245444,0.29921422516112467
CANDIDATE_Uthiru/ruthimitu Ward_37,-1.2917946191647005,36.711611686798335,Uthiru/ruthimitu Ward,False,2,residential,123.4586337317427,1242.6298944918417,0,0,8256,1009.581586839085,0,0,1440.0,0,0,16.699138772601074,11.303737458124182,19.57668614032208,68.12864671560324,95.45454545454544,134,49.0,0.5466091380314718,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,11.753230697266645,49.84788943140368,5457.0,0.0160695962990465,1,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8829252100294971,0.049213304780245444,0.3250525030711074
CANDIDATE_Uthiru/ruthimitu Ward_38,-1.2742295445446814,36.70793718735731,Uthiru/ruthimitu Ward,False,6,residential,704.8328844204407,772.9282344393473,0,8,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,12.221593154885124,5.538654381267076,5457.0,0.0085005957251858,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.054195244081128496,0.9271783085934342,0.049213304780245444,0.22299033362382942
CANDIDATE_Uthiru/ruthimitu Ward_39,-1.1415242757131598,36.715775966256125,Uthiru/ruthimitu Ward,False,6,residential,399.9427992726896,574.6203971340234,0,1,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,19.66333411354334,24.92394471570184,5457.0,0.0149647281629299,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.24829262511124292,0.9458619476278225,0.049213304780245444,0.27525140668823567
CANDIDATE_Uthiru/ruthimitu Ward_40,-1.2563195440610402,36.63085458546632,Uthiru/ruthimitu Ward,False,6,unclassified,2626.586799099712,3819.987608899161,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,20.983856190917063,49.84788943140368,5457.0,0.0022834640522839,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.6400985933267926,0.049213304780245444,0.27648717973056647
CANDIDATE_Uthiru/ruthimitu Ward_41,-1.286688922870405,36.6571320274351,Uthiru/ruthimitu Ward,False,2,residential,623.5148968611219,2962.807135972078,0,0,8256,1009.581586839085,0,0,1440.0,0,0,15.980574424068386,11.4132564471311,18.590470410889697,70.77380952380952,92.1875,88,34.0,0.574525767942717,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.794288575386837,49.84788943140368,5457.0,0.0032024856573513,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7208581374835774,0.049213304780245444,0.29263908856192344
CANDIDATE_Uthiru/ruthimitu Ward_42,-1.2695369270938563,36.64691511104808,Uthiru/ruthimitu Ward,False,2,residential,1314.5880682865795,2551.0946308023204,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,19.02274589256023,49.84788943140368,5457.0,0.0015202326991341,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7596477684788064,0.049213304780245444,0.30039701476096925
CANDIDATE_Uthiru/ruthimitu Ward_43,-1.1840771170933406,36.6959269183573,Uthiru/ruthimitu Ward,False,6,unclassified,890.2453261009576,1665.3218275706631,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.641240381474233,49.84788943140368,5457.0,0.0067321531168628,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8431011485717885,0.049213304780245444,0.31708769077956567
CANDIDATE_Uthiru/ruthimitu Ward_44,-1.142589118201481,36.743240030447566,Uthiru/ruthimitu Ward,False,6,tertiary,1386.118302000061,1861.0989134456045,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.981009247429096,49.84788943140368,5457.0,0.004325514263166,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8246559451275088,0.049213304780245444,0.3133986500907097
CANDIDATE_Uthiru/ruthimitu Ward_45,-1.2004418688546772,36.668299152673285,Uthiru/ruthimitu Ward,False,6,unclassified,1427.6937552616546,1418.859268236801,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,19.11447518718937,49.84788943140368,5457.0,0.0041996403903236,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8663217008033959,0.049213304780245444,0.3217318012258871
CANDIDATE_Uthiru/ruthimitu Ward_46,-1.2764802732945384,36.69398505042257,Uthiru/ruthimitu Ward,False,6,residential,187.5667949219239,581.6037510736123,0,15,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,13.741790913968924,3.11549308946273,5457.0,0.0318189636859676,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.029933071452364193,0.9452040086072089,0.049213304780245444,0.2205299304693933
CANDIDATE_Uthiru/ruthimitu Ward_47,-1.1950442558945251,36.692434071140745,Uthiru/ruthimitu Ward,False,6,residential,338.9091254520432,2941.888851865144,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.73388355120552,11.535664961841428,20.832992845887567,56.99076346006171,93.1818181818182,520,208.0,0.4333708462235915,moderate,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,17.192155125817827,49.84788943140368,5457.0,0.0176517767565687,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.7228289605976987,0.049213304780245444,0.2930332531847477
CANDIDATE_Uthiru/ruthimitu Ward_48,-1.2508879354726603,36.734153244746125,Uthiru/ruthimitu Ward,False,6,unclassified,1292.7083609907845,1292.1209998099728,0,0,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,10.041147750571604,49.84788943140368,5457.0,0.0046378304267933,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.49784640072139,0.8782623890349179,0.049213304780245444,0.32411993887219154
CANDIDATE_Uthiru/ruthimitu Ward_49,-1.2682723315271225,36.711055391609335,Uthiru/ruthimitu Ward,False,2,residential,878.6346231297872,842.1514427401495,0,8,8256,1009.581586839085,0,0,1440.0,0,0,17.860120755591254,11.573045141024393,21.003658562874683,57.14772462015109,94.04761904761904,382,161.0,0.477674612291292,congested,49.84788943140368,54875.67677571843,18.5,False,severely_underserved,11.97073755199755,5.538654381267076,5457.0,0.0022736713033007,0,5457,0.1996750767775023,11.152482045939884,0.040466285510889634,0.054195244081128496,0.9206564209349896,0.049213304780245444,0.22168595609214048
CANDIDATE_Eastleigh South Ward_0,-1.2751694708007788,36.85395826549132,Eastleigh South Ward,False,2,residential,390.6770046169266,486.40364655057465,1,17,4421,4792.49862701149,0,0,1440.0,0,3,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.272866425156848,4.3539073560110335,51532.0,0.0051062482004938,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.0423328323855483,0.9541733182074438,0.24316881925229095,0.38379875281968967
CANDIDATE_Eastleigh South Ward_1,-1.2854179675608417,36.858295635555386,Eastleigh South Ward,False,6,residential,734.8621658596626,529.1274991818626,0,21,4421,4792.49862701149,0,0,1440.0,0,1,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.569780203402319,3.5622878367363,51532.0,0.0081537008945018,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.03440665367928421,0.9501480761818734,0.24316881925229095,0.38101215973800956
CANDIDATE_Eastleigh South Ward_2,-1.2767390560017002,36.85865226877523,Eastleigh South Ward,False,6,unclassified,656.7948694718779,996.2041276684585,0,1,4421,4792.49862701149,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.731686961282563,39.1851662040993,51532.0,0.0091213846116148,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.3910846954611683,0.906142295842458,0.24316881925229095,0.4613805141155975
CANDIDATE_Eastleigh South Ward_3,-1.2737799692732417,36.85545416685347,Eastleigh South Ward,False,2,residential,595.5142914946393,577.2255841051267,0,24,4421,4792.49862701149,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.478155474633311,3.1348132963279443,51532.0,0.0033528115395001,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.030126517177901605,0.945616499068418,0.24316881925229095,0.37903581018997284
CANDIDATE_Eastleigh South Ward_4,-1.2884842977992943,36.85586246605243,Eastleigh South Ward,False,6,residential,415.3823077791139,333.5834672454164,6,42,4421,4792.49862701149,0,0,1440.0,0,2,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.304229044877819,1.822565869958107,51532.0,0.014409834154584,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.016987493499238712,0.968571322371606,0.24316881925229095,0.3803420189309447
CANDIDATE_Eastleigh South Ward_5,-1.284391877992424,36.85573521810064,Eastleigh South Ward,False,8,residential,466.5984401278685,472.77769452904255,2,19,4421,4792.49862701149,0,0,1440.0,0,1,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.289658056062779,3.9185166204099295,51532.0,0.0171086969362265,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.03797343409710305,0.9554570918218886,0.24316881925229095,0.38296565797046733
CANDIDATE_Eastleigh South Ward_6,-1.287971633193686,36.84426996059151,Eastleigh South Ward,False,8,residential,318.49752789731866,420.5638067391378,4,35,4421,4792.49862701149,0,0,1440.0,0,19,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,3.014352789438565,2.1769536780055168,51532.0,0.0250393173701521,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.020535840943322056,0.9603764406751901,0.24316881925229095,0.3795901294526824
CANDIDATE_Eastleigh South Ward_7,-1.2812209062196582,36.85648684052757,Eastleigh South Ward,False,6,residential,484.644325861587,621.8813304717048,0,9,4421,4792.49862701149,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.405205734173024,7.837033240819861,51532.0,0.0123547206885519,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.07720801869311031,0.9414092430302224,0.24316881925229095,0.38996473436113593
CANDIDATE_Eastleigh South Ward_8,-1.2812436487848875,36.86043678554485,Eastleigh South Ward,False,2,residential,875.0663948039911,846.4259439856675,0,13,4421,4792.49862701149,0,0,1440.0,0,0,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.840581141708983,5.5978808862999,51532.0,0.0022829319922121,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.054788256066820445,0.920253697374446,0.24316881925229095,0.38012868457340815
CANDIDATE_Eastleigh South Ward_9,-1.2773275240212436,36.85803692933317,Eastleigh South Ward,False,6,unclassified,573.1609923308195,913.8187583175762,0,5,4421,4792.49862701149,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.650461145663783,13.0617220680331,51532.0,0.0104500307059225,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.1295207981544533,0.9139042608942816,0.24316881925229095,0.39754193279928346
CANDIDATE_Eastleigh South Ward_10,-1.2855959904996344,36.847958696764366,Eastleigh South Ward,False,6,residential,80.31441642368303,404.8470678359556,5,33,4421,4792.49862701149,0,0,1440.0,0,3,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,3.420518103428358,2.305009776711724,51532.0,0.0737876537013734,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.02181801691051184,0.9618571984730409,0.24316881925229095,0.38020682500404995
CANDIDATE_Eastleigh South Ward_11,-1.2850340208013284,36.85760054994682,Eastleigh South Ward,False,6,residential,664.1519032386772,597.5571702616049,0,19,4421,4792.49862701149,0,0,1440.0,0,0,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.493772850692576,3.9185166204099295,51532.0,0.0090204958758826,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.03797343409710305,0.9437009518973835,0.24316881925229095,0.3806144299855663
CANDIDATE_Eastleigh South Ward_12,-1.2762218537135304,36.85360330917489,Eastleigh South Ward,False,2,residential,267.6831185472407,468.4328563930294,1,17,4421,4792.49862701149,0,0,1440.0,0,2,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.2021281377836734,4.3539073560110335,51532.0,0.0074437129165908,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.0423328323855483,0.9558664421960301,0.24316881925229095,0.3841373776174069
CANDIDATE_Eastleigh South Ward_13,-1.289626490690489,36.84420763371967,Eastleigh South Ward,False,6,tertiary,332.3541709754269,312.5124693789884,7,40,4421,4792.49862701149,0,0,1440.0,0,17,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,3.023712851244216,1.911471522151185,51532.0,0.0179988748376641,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.01787767125524568,0.9705565334635134,0.24316881925229095,0.380961605588328
CANDIDATE_Eastleigh South Ward_14,-1.2786623933970476,36.842024433537496,Eastleigh South Ward,False,2,residential,203.44959210690809,351.4111337291933,3,28,4421,4792.49862701149,0,0,1440.0,0,4,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,2.8906710288776045,2.7024252554551245,51532.0,0.0097823623876646,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.025797183705238737,0.9668916828276807,0.24316881925229095,0.38220851357365965
