route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
40705383911,40705383911_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.4053161198823377,0.3491159862128419,0.4896163203865813,0.30104425452979566,1.5,0.2161778621559369,4986
50301012D11,50301012D11_B,"['CANDIDATE_Nairobi West Ward_5', 'CANDIDATE_Nairobi West Ward_3']","[(-1.3193518, 36.8224684), (-1.3300441773307898, 36.83387642233544)]","[1.3359592e-06, 3.4358194e-10]","[8719, 8719]",0.75,0.11625333333333333,0.0,0.3579050685283667,0.27766731202626227,0.4782617032815233,0.11318618039683329,1.5,0.21587294076519833,17438
10000107D11,10000107D11_B,"['CANDIDATE_Roysambu Ward_48', 'CANDIDATE_Roysambu Ward_39']","[(-1.2172713470371994, 36.83189565991906), (-1.2120837455548603, 36.87829658302139)]","[2.3005132e-06, 2.5973057e-09]","[3865, 3865]",0.75,0.051533333333333334,0.0,0.45513004694312953,0.3748211656594074,0.5755933688687127,0.16957779157971448,1.5,0.21465267812558309,7730
40702196111,40702196111_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.42901401088430213,0.3670525635703048,0.521956181855298,0.25321226274470837,1.5,0.2137426415885667,4986
50901011011,50901011011_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.5473743992581442,0.5099167662727924,0.6035608487361721,0.10048663420451158,1.5,0.2105248749823056,3659
80000119A11,80000119A11_A,['CANDIDATE_Karura Ward_48'],"[(np.float64(-1.2152530645823834), np.float64(36.74240767052658))]",[np.float64(1.7698004e-09)],[np.int64(2803)],0.75,0.018686666666666667,0.0,0.4444114531931723,0.37104113748689826,0.5544669267525835,0.22775938255656034,1.5,0.20645519802211854,2803
20104003910,20104003910_C,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Pipeline Ward_12', 'CANDIDATE_Pipeline Ward_9']","[(-1.3238112153440054, 36.89342008500604), (-1.317380942412316, 36.91444874316079), (-1.3170140431670558, 36.91447644779274)]","[0.00033206472, 1.351199e-06, 1.351199e-06]","[4986, 4986, 4986]",0.75,0.09972,0.0,0.3709039731036376,0.29478285598571397,0.48508564878052307,0.07512059028122826,1.5,0.20532288316291178,14958
50700003311,50700003311_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.4900292127865157,0.43809402623000215,0.567931992621286,0.1308122494948491,1.5,0.20360467998153053,3659
50700014501,50700014501_A,['CANDIDATE_Mihango Ward_47'],"[(np.float64(-1.2605727), np.float64(36.9837852))]",[np.float64(1.1063363e-10)],[np.int64(1157)],1.0,0.007713333333333333,0.0,0.47294521350644614,0.3228657546053184,0.6980644018581377,0.02383295571234556,2.0,0.20279198605814108,1157
10000107D11,10000107D11_A,['CANDIDATE_Roysambu Ward_48'],"[(np.float64(-1.2172713470371994), np.float64(36.83189565991906))]",[np.float64(2.3005132e-06)],[np.int64(3865)],0.75,0.025766666666666667,0.0,0.45513004694312953,0.3748211656594074,0.5755933688687127,0.16502779157971448,1.5,0.2023751781255831,3865
50703033C11,50703033C11_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.5025705339292512,0.4406191966988957,0.5954975397747846,0.09839978137732287,1.5,0.20125107399244868,3659
50702003311,50702003311_B,"['CANDIDATE_South C Ward_31', 'CANDIDATE_Pipeline Ward_23']","[(-1.328878392447456, 36.847077279881766), (-1.3238112153440054, 36.89342008500604)]","[0.0070457943, 0.00033206472]","[3659, 4986]",0.75,0.057633333333333335,0.0,0.4248692130351527,0.3707049932968318,0.506115542642634,0.09375273940839379,1.5,0.1999717535182896,8645
40705019C11,40705019C11_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.41038600644607737,0.35470282416502696,0.49391077986765297,0.18370018881049388,1.5,0.19959022961078957,4986
40703196011,40703196011_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.41034978441784115,0.35167343838432386,0.4983643034681171,0.17397810460763855,1.5,0.19812467257471403,4986
4070500SK11,4070500SK11_A,['CANDIDATE_Pipeline Ward_4'],"[(np.float64(-1.299296200990657), np.float64(36.87998585871159))]",[np.float64(0.032371506)],[np.int64(4986)],0.75,0.03324,0.0,0.3937858731331396,0.34426878575520403,0.4680615042000429,0.15652141508496473,1.5,0.19219338688937265,4986
20104003910,20104003910_B,"['CANDIDATE_Pipeline Ward_23', 'CANDIDATE_Pipeline Ward_12']","[(-1.3238112153440054, 36.89342008500604), (-1.317380942412316, 36.91444874316079)]","[0.00033206472, 1.351199e-06]","[4986, 4986]",0.75,0.06648,0.0,0.3709039731036376,0.29478285598571397,0.48508564878052307,0.07868725694789494,1.5,0.1908998831629118,9972
50301012D11,50301012D11_A,['CANDIDATE_Nairobi West Ward_5'],"[(np.float64(-1.3193518), np.float64(36.8224684))]",[np.float64(1.3359592e-06)],[np.int64(8719)],0.75,0.05812666666666667,0.0,0.3579050685283667,0.27766731202626227,0.4782617032815233,0.11258618039683328,1.5,0.18962594076519834,8719
40700033C11,40700033C11_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.44563172900851,0.4010445718913944,0.5125124646841834,0.08902550597899897,1.5,0.18845717169855186,3659
50300012C11,50300012C11_A,['CANDIDATE_Nairobi West Ward_5'],"[(np.float64(-1.3193518), np.float64(36.8224684))]",[np.float64(1.3359592e-06)],[np.int64(8719)],0.75,0.05812666666666667,0.0,0.38673215829816054,0.29079831121255495,0.530632928926569,0.06617854847792241,1.5,0.18843021393132048,8719
50702003311,50702003311_A,['CANDIDATE_South C Ward_31'],"[(np.float64(-1.328878392447456), np.float64(36.847077279881766))]",[np.float64(0.0070457943)],[np.int64(3659)],0.75,0.024393333333333333,0.0,0.4248692130351527,0.3707049932968318,0.506115542642634,0.08470273940839379,1.5,0.18365625351828962,3659
50700033H01,50700033H01_A,['CANDIDATE_Pipeline Ward_23'],"[(np.float64(-1.3238112153440054), np.float64(36.89342008500604))]",[np.float64(0.00033206472)],[np.int64(4986)],0.75,0.03324,0.0,0.39032287624114637,0.3192067450960412,0.496997072958804,0.08044360197422903,1.5,0.18008911554436363,4986
50703033J01,50703033J01_A,['CANDIDATE_Pipeline Ward_23'],"[(np.float64(-1.3238112153440054), np.float64(36.89342008500604))]",[np.float64(0.00033206472)],[np.int64(4986)],0.75,0.03324,0.0,0.38444272492282416,0.31412263011705566,0.48992286713147704,0.07976454668919142,1.5,0.17881122698794355,4986
20104003910,20104003910_A,['CANDIDATE_Pipeline Ward_23'],"[(np.float64(-1.3238112153440054), np.float64(36.89342008500604))]",[np.float64(0.00033206472)],[np.int64(4986)],0.75,0.03324,0.0,0.3709039731036376,0.29478285598571397,0.48508564878052307,0.08938725694789493,1.5,0.17754688316291178,4986
70401000111,70401000111_C,"['CANDIDATE_Mutu-ini Ward_10', 'CANDIDATE_Mutu-ini Ward_17', 'CANDIDATE_Mutu-ini Ward_39']","[(-1.3064495, 36.6898764), (-1.292881747950313, 36.68667308506199), (-1.2947809275999538, 36.68621116016355)]","[1.0060049e-06, 1.2490553e-07, 6.348439e-08]","[2080, 2080, 2080]",1.0,0.0416,0.006835985592957172,-8.881784197001253e-17,0.0,-2.220446049250313e-16,0.014033694391997085,2.0,0.12877405055703883,6240
70401000111,70401000111_B,"['CANDIDATE_Mutu-ini Ward_10', 'CANDIDATE_Mutu-ini Ward_17']","[(-1.3064495, 36.6898764), (-1.292881747950313, 36.68667308506199)]","[1.0060049e-06, 1.2490553e-07]","[2080, 2080]",1.0,0.027733333333333332,0.006835985592957172,-8.881784197001253e-17,0.0,-2.220446049250313e-16,0.014033694391997085,2.0,0.12045405055703884,4160
70401000111,70401000111_A,['CANDIDATE_Mutu-ini Ward_10'],"[(np.float64(-1.3064495), np.float64(36.6898764))]",[np.float64(1.0060049e-06)],[np.int64(2080)],1.0,0.013866666666666666,0.006835985592957172,-8.881784197001253e-17,0.0,-2.220446049250313e-16,0.014033694391997085,2.0,0.11213405055703884,2080
