cell_id,lon,lat,inside_nairobi,population_raw,population_corrected
472,37.02748649639168,-1.2479501257273253,False,838.1399536132812,253.17704392842398
473,37.0361430246829,-1.2436880281284195,False,430.3415222167969,129.99331914056168
474,37.04293395417743,-1.2450374975662288,False,274.4900207519531,82.91523598443814
475,37.049882351217725,-1.2478525170157437,False,224.2937774658203,67.75245029845848
476,37.06043940241244,-1.2446191014906056,False,172.45925903320312,52.094790627602926
477,37.068593179112135,-1.2421643914076796,False,142.786865234375,43.131646804329684
478,37.077937560700306,-1.249702771622646,False,140.72372436523438,42.50843357579298
479,37.088684470810115,-1.2449352057412055,False,183.2369384765625,55.350405647641544
480,36.67005944337926,-1.2581970975831007,False,8565.30078125,2587.3215121245266
481,36.6811415244185,-1.2567976981377995,False,9662.583984375,2918.777990868744
482,36.6882397451383,-1.258268630230761,False,16961.818359375,5123.658660303942
483,36.700170506827924,-1.2521122442587216,False,24788.984375,7488.011708538769
484,36.7103235196788,-1.2583153662599484,False,32891.6953125,9935.59864687638
485,36.71652812227207,-1.2522303820805791,False,35238.52734375,10644.506501354539
486,36.728246262216324,-1.2539654845568864,False,22997.353515625,6946.813543683361
487,36.73418323808078,-1.2506489546490211,False,15301.3388671875,4622.077405856582
488,36.74137258068492,-1.2561155333249716,False,29418.9375,8886.582246384198
489,36.755085614910044,-1.2557449448727598,True,50574.6328125,15277.085859030842
490,36.75538333541568,-1.2542970898105832,True,42062.80859375,12705.91801904047
491,36.772159672611835,-1.2584518883544131,True,23950.7265625,7234.799062961227
492,36.78147749421702,-1.2557995447439771,True,14347.33203125,4333.900437834833
493,36.79029829620903,-1.2559400256093716,True,16241.1494140625,4905.966099009555
494,36.79192840094565,-1.2564390297848096,True,15781.7734375,4767.202338498635
495,36.8069141799062,-1.251425692412349,True,21585.8046875,6520.426807047476
496,36.80900640086115,-1.2585840233299508,True,33513.07421875,10123.298653260326
497,36.81934039217714,-1.2531435505953206,True,28665.9921875,8659.139958689046
498,36.83251225037553,-1.2563587102408733,True,22470.779296875,6787.751201484654
499,36.84221464280495,-1.2525958765967293,True,62533.734375,18889.573211030485
500,36.850250858856036,-1.2586857704257193,True,129874.125,39231.09369567416
501,36.85417974528252,-1.258770674002641,True,165904.53125,50114.80316041129
502,36.8699598263615,-1.2542329542497346,True,245565.46875,74177.99282923673
503,36.87390609138046,-1.254685430921233,True,246678.546875,74514.22048206965
504,36.88228359655891,-1.253910027181131,True,214154.3125,64689.6208079953
505,36.8965892016793,-1.251376184735618,True,78726.96875,23781.065608008226
506,36.89845876017547,-1.2586013059593153,True,59623.0234375,18010.334382587283
507,36.907947807816434,-1.2550685138712478,True,101987.4375,30807.358404487513
508,36.915787669529,-1.258899952102924,True,115774.0546875,34971.88363712492
509,36.928235948252116,-1.2595694040220675,True,50337.39453125,15205.42326080414
510,36.93514208965225,-1.2576672991535074,True,17041.234375,5147.647866390385
511,36.943383822720875,-1.2574411294730485,True,10692.6630859375,3229.9341179830117
512,36.95247906469583,-1.251635617681726,False,7693.50830078125,2323.979045066876
513,36.964426502036154,-1.2552616582546448,False,5366.39013671875,1621.0261609936153
514,36.97565295606563,-1.2540087029821663,False,4061.42626953125,1226.8355572601765
515,36.980688046533885,-1.2518000227001935,False,4567.9755859375,1379.8489746242071
516,36.99418884971374,-1.2560795040181016,False,5188.8779296875,1567.405025712289
517,36.99847782440878,-1.251063016787735,False,6930.0947265625,2093.3746082036805
518,37.00475490852426,-1.2520256842235484,False,2708.1552734375,818.0528128652311
519,37.016953179906,-1.2558536165910184,False,1186.8201904296875,358.50292805179566
